frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,interpolado
0,0.01256,751.5,95.5,143.589,18.247,27.3952,11.9059,0
0,0.01256,767.5,95.5,146.647,18.247,26.0678,13.0434,0
0,0.01256,783.5,95.5,149.704,18.247,25.0863,13.7502,0
0,0.01256,799.5,95.5,152.761,18.247,24.2000,14.6771,0
0,0.01256,463.5,111.5,88.561,21.304,22.8056,-16.3074,0
0,0.01256,479.5,111.5,91.618,21.304,24.5386,-15.8559,0
0,0.01256,495.5,111.5,94.675,21.304,25.9060,-14.9948,0
0,0.01256,511.5,111.5,97.733,21.304,27.5415,-14.3163,0
0,0.01256,527.5,111.5,100.790,21.304,28.5406,-13.2992,0
0,0.01256,543.5,111.5,103.847,21.304,29.8511,-11.9629,0
0,0.01256,559.5,111.5,106.904,21.304,31.1148,-9.7291,0
0,0.01256,575.5,111.5,109.961,21.304,32.4106,-8.2606,0
0,0.01256,591.5,111.5,113.018,21.304,33.3184,-6.2952,0
0,0.01256,607.5,111.5,116.075,21.304,34.6099,-3.9512,0
0,0.01256,623.5,111.5,119.132,21.304,34.7430,-2.1440,0
0,0.01256,639.5,111.5,122.190,21.304,34.8632,-0.1348,0
0,0.01256,655.5,111.5,125.247,21.304,34.6221,2.1677,0
0,0.01256,671.5,111.5,128.304,21.304,34.2055,4.4953,0
0,0.01256,687.5,111.5,131.361,21.304,33.3609,6.5325,0
0,0.01256,703.5,111.5,134.418,21.304,32.6906,8.3376,0
0,0.01256,719.5,111.5,137.475,21.304,31.4252,9.8272,0
0,0.01256,735.5,111.5,140.532,21.304,30.4511,11.7944,0
0,0.01256,751.5,111.5,143.589,21.304,28.7890,13.2306,0
0,0.01256,767.5,111.5,146.647,21.304,27.0498,14.5169,0
0,0.01256,783.5,111.5,149.704,21.304,25.6099,15.0859,0
0,0.01256,799.5,111.5,152.761,21.304,24.3829,15.7623,0
0,0.01256,815.5,111.5,155.818,21.304,22.9730,16.3093,0
0,0.01256,431.5,127.5,82.447,24.361,20.9772,-18.5375,0
0,0.01256,447.5,127.5,85.504,24.361,22.1368,-18.1682,0
0,0.01256,463.5,127.5,88.561,24.361,23.4559,-17.5353,0
0,0.01256,479.5,127.5,91.618,24.361,24.9653,-16.9581,0
0,0.01256,495.5,127.5,94.675,24.361,26.8591,-16.3260,0
0,0.01256,511.5,127.5,97.733,24.361,28.3831,-15.6486,0
0,0.01256,527.5,127.5,100.790,24.361,29.7872,-14.4598,0
0,0.01256,543.5,127.5,103.847,24.361,31.4355,-13.3270,0
0,0.01256,559.5,127.5,106.904,24.361,32.7520,-11.3479,0
0,0.01256,575.5,127.5,109.961,24.361,34.3430,-9.5193,0
0,0.01256,591.5,127.5,113.018,24.361,35.0767,-6.9832,0
0,0.01256,607.5,127.5,116.075,24.361,36.6381,-5.0602,0
0,0.01256,623.5,127.5,119.132,24.361,36.8808,-2.7842,0
0,0.01256,639.5,127.5,122.190,24.361,37.0664,-0.1803,0
0,0.01256,655.5,127.5,125.247,24.361,36.6927,2.6311,0
0,0.01256,671.5,127.5,128.304,24.361,36.3483,5.2298,0
0,0.01256,687.5,127.5,131.361,24.361,35.3563,7.1729,0
0,0.01256,703.5,127.5,134.418,24.361,34.4333,9.3098,0
0,0.01256,719.5,127.5,137.475,24.361,33.1019,11.1173,0
0,0.01256,735.5,127.5,140.532,24.361,31.9292,12.6974,0
0,0.01256,751.5,127.5,143.589,24.361,30.1373,14.0990,0
0,0.01256,767.5,127.5,146.647,24.361,28.6333,15.9166,0
0,0.01256,783.5,127.5,149.704,24.361,27.1882,16.7151,0
0,0.01256,799.5,127.5,152.761,24.361,25.4363,17.1236,0
0,0.01256,815.5,127.5,155.818,24.361,23.4497,17.4828,0
0,0.01256,831.5,127.5,158.875,24.361,22.1564,17.9385,0
0,0.01256,847.5,127.5,161.932,24.361,20.8481,18.3916,0
0,0.01256,415.5,143.5,79.390,27.419,19.1182,-20.0821,0
0,0.01256,431.5,143.5,82.447,27.419,20.9510,-20.1046,0
0,0.01256,447.5,143.5,85.504,27.419,22.1775,-19.8262,0
0,0.01256,463.5,143.5,88.561,27.419,23.9490,-19.3603,0
0,0.01256,479.5,143.5,91.618,27.419,25.6746,-19.0040,0
0,0.01256,495.5,143.5,94.675,27.419,27.3351,-18.2429,0
0,0.01256,511.5,143.5,97.733,27.419,29.3720,-17.4713,0
0,0.01256,527.5,143.5,100.790,27.419,31.1860,-16.1486,0
0,0.01256,543.5,143.5,103.847,27.419,33.3112,-15.2008,0
0,0.01256,559.5,143.5,106.904,27.419,34.9346,-12.9189,0
0,0.01256,575.5,143.5,109.961,27.419,36.6658,-11.1245,0
0,0.01256,591.5,143.5,113.018,27.419,37.7919,-8.7321,0
0,0.01256,607.5,143.5,116.075,27.419,38.9044,-6.1629,0
0,0.01256,623.5,143.5,119.132,27.419,39.5496,-3.0082,0
0,0.01256,639.5,143.5,122.190,27.419,39.9168,-0.0399,0
0,0.01256,655.5,143.5,125.247,27.419,39.5315,2.9532,0
0,0.01256,671.5,143.5,128.304,27.419,39.1533,5.8957,0
0,0.01256,687.5,143.5,131.361,27.419,38.0767,8.1824,0
0,0.01256,703.5,143.5,134.418,27.419,36.6370,11.0810,0
0,0.01256,719.5,143.5,137.475,27.419,34.9031,13.2366,0
0,0.01256,735.5,143.5,140.532,27.419,33.4026,14.8907,0
0,0.01256,751.5,143.5,143.589,27.419,31.2453,15.9663,0
0,0.01256,767.5,143.5,146.647,27.419,29.7579,17.8924,0
0,0.01256,783.5,143.5,149.704,27.419,27.9169,18.6200,0
0,0.01256,799.5,143.5,152.761,27.419,25.6792,19.2129,0
0,0.01256,815.5,143.5,155.818,27.419,23.6655,19.2377,0
0,0.01256,831.5,143.5,158.875,27.419,22.3078,19.2835,0
0,0.01256,847.5,143.5,161.932,27.419,20.9218,19.4575,0
0,0.01256,863.5,143.5,164.989,27.419,19.8677,21.1244,0
0,0.01256,399.5,159.5,76.333,30.476,17.4716,-21.9075,0
0,0.01256,415.5,159.5,79.390,30.476,19.2726,-22.0325,0
0,0.01256,431.5,159.5,82.447,30.476,20.8263,-21.5428,0
0,0.01256,447.5,159.5,85.504,30.476,22.2013,-21.5267,0
0,0.01256,463.5,159.5,88.561,30.476,24.3448,-21.2626,0
0,0.01256,479.5,159.5,91.618,30.476,26.3837,-20.8962,0
0,0.01256,495.5,159.5,94.675,30.476,28.2785,-19.9744,0
0,0.01256,511.5,159.5,97.733,30.476,30.6180,-19.5758,0
0,0.01256,527.5,159.5,100.790,30.476,32.4155,-18.7876,0
0,0.01256,543.5,159.5,103.847,30.476,34.7338,-17.2070,0
0,0.01256,559.5,159.5,106.904,30.476,36.9535,-14.6506,0
0,0.01256,575.5,159.5,109.961,30.476,38.9963,-12.3599,0
0,0.01256,591.5,159.5,113.018,30.476,40.4176,-9.4308,0
0,0.01256,607.5,159.5,116.075,30.476,41.8757,-6.6825,0
0,0.01256,623.5,159.5,119.132,30.476,42.4930,-3.0760,0
0,0.01256,639.5,159.5,122.190,30.476,42.9526,0.0689,0
0,0.01256,655.5,159.5,125.247,30.476,42.5598,3.2605,0
0,0.01256,671.5,159.5,128.304,30.476,41.9085,6.7827,0
0,0.01256,687.5,159.5,131.361,30.476,40.4073,9.5409,0
0,0.01256,703.5,159.5,134.418,30.476,38.7034,12.4109,0
0,0.01256,719.5,159.5,137.475,30.476,36.8162,14.5745,0
0,0.01256,735.5,159.5,140.532,30.476,34.9759,16.7892,0
0,0.01256,751.5,159.5,143.589,30.476,33.0101,18.1537,0
0,0.01256,767.5,159.5,146.647,30.476,31.0343,20.0331,0
0,0.01256,783.5,159.5,149.704,30.476,28.4459,20.8387,0
0,0.01256,799.5,159.5,152.761,30.476,25.9170,21.3506,0
0,0.01256,815.5,159.5,155.818,30.476,24.2215,21.4051,0
0,0.01256,831.5,159.5,158.875,30.476,22.7122,21.2400,0
0,0.01256,847.5,159.5,161.932,30.476,21.1200,21.2100,0
0,0.01256,863.5,159.5,164.989,30.476,19.5546,21.5784,0
0,0.01256,879.5,159.5,168.046,30.476,17.7013,21.3437,0
0,0.01256,399.5,175.5,76.333,33.533,17.0995,-22.4821,0
0,0.01256,415.5,175.5,79.390,33.533,18.4572,-22.4345,0
0,0.01256,431.5,175.5,82.447,33.533,20.2949,-22.9963,0
0,0.01256,447.5,175.5,85.504,33.533,21.9988,-23.4450,0
0,0.01256,463.5,175.5,88.561,33.533,24.3189,-23.6968,0
0,0.01256,479.5,175.5,91.618,33.533,26.5699,-23.6918,0
0,0.01256,495.5,175.5,94.675,33.533,29.0060,-22.7478,0
0,0.01256,511.5,175.5,97.733,33.533,31.6314,-22.1253,0
0,0.01256,527.5,175.5,100.790,33.533,33.9112,-21.1456,0
0,0.01256,543.5,175.5,103.847,33.533,36.4407,-19.4285,0
0,0.01256,559.5,175.5,106.904,33.533,39.0062,-16.9520,0
0,0.01256,575.5,175.5,109.961,33.533,41.6353,-14.5565,0
0,0.01256,591.5,175.5,113.018,33.533,43.4648,-11.2503,0
0,0.01256,607.5,175.5,116.075,33.533,45.3669,-7.9665,0
0,0.01256,623.5,175.5,119.132,33.533,46.3764,-4.0782,0
0,0.01256,639.5,175.5,122.190,33.533,47.1510,-0.1878,0
0,0.01256,655.5,175.5,125.247,33.533,46.2940,4.1274,0
0,0.01256,671.5,175.5,128.304,33.533,45.7603,7.9470,0
0,0.01256,687.5,175.5,131.361,33.533,43.8877,10.8583,0
0,0.01256,703.5,175.5,134.418,33.533,40.9663,14.3694,0
0,0.01256,719.5,175.5,137.475,33.533,39.2249,16.7758,0
0,0.01256,735.5,175.5,140.532,33.533,36.8355,19.2587,0
0,0.01256,751.5,175.5,143.589,33.533,34.2700,20.7134,0
0,0.01256,767.5,175.5,146.647,33.533,31.6466,22.3309,0
0,0.01256,783.5,175.5,149.704,33.533,29.3780,23.1226,0
0,0.01256,799.5,175.5,152.761,33.533,26.6315,23.1382,0
0,0.01256,815.5,175.5,155.818,33.533,24.3955,23.2523,0
0,0.01256,831.5,175.5,158.875,33.533,22.4924,23.1561,0
0,0.01256,847.5,175.5,161.932,33.533,20.8408,22.6246,0
0,0.01256,863.5,175.5,164.989,33.533,19.2192,23.1760,0
0,0.01256,879.5,175.5,168.046,33.533,17.3109,22.6854,0
0,0.01256,383.5,191.5,73.275,36.590,15.4701,-23.8618,0
0,0.01256,399.5,191.5,76.333,36.590,17.0697,-23.8041,0
0,0.01256,415.5,191.5,79.390,36.590,18.1812,-24.0221,0
0,0.01256,431.5,191.5,82.447,36.590,19.9804,-24.5300,0
0,0.01256,447.5,191.5,85.504,36.590,21.8103,-25.1621,0
0,0.01256,463.5,191.5,88.561,36.590,24.4703,-25.6398,0
0,0.01256,479.5,191.5,91.618,36.590,26.9582,-26.1625,0
0,0.01256,495.5,191.5,94.675,36.590,29.6067,-25.5950,0
0,0.01256,511.5,191.5,97.733,36.590,32.4094,-24.7545,0
0,0.01256,527.5,191.5,100.790,36.590,35.4732,-23.5588,0
0,0.01256,543.5,191.5,103.847,36.590,38.3214,-21.9617,0
0,0.01256,559.5,191.5,106.904,36.590,41.4667,-18.7707,0
0,0.01256,575.5,191.5,109.961,36.590,44.3822,-17.4814,0
0,0.01256,591.5,191.5,113.018,36.590,46.8150,-13.8584,0
0,0.01256,607.5,191.5,116.075,36.590,48.8948,-9.3818,0
0,0.01256,623.5,191.5,119.132,36.590,50.0525,-4.8589,0
0,0.01256,639.5,191.5,122.190,36.590,51.0194,-0.4963,0
0,0.01256,655.5,191.5,125.247,36.590,49.8845,4.8351,0
0,0.01256,671.5,191.5,128.304,36.590,49.2919,9.0063,0
0,0.01256,687.5,191.5,131.361,36.590,46.9968,12.3377,0
0,0.01256,703.5,191.5,134.418,36.590,44.3176,16.2327,0
0,0.01256,719.5,191.5,137.475,36.590,41.0564,18.9607,0
0,0.01256,735.5,191.5,140.532,36.590,38.3944,21.5775,0
0,0.01256,751.5,191.5,143.589,36.590,35.3384,23.2984,0
0,0.01256,767.5,191.5,146.647,36.590,32.2680,24.7426,0
0,0.01256,783.5,191.5,149.704,36.590,29.9116,25.1257,0
0,0.01256,799.5,191.5,152.761,36.590,27.0217,25.4077,0
0,0.01256,815.5,191.5,155.818,36.590,24.6809,25.5103,0
0,0.01256,831.5,191.5,158.875,36.590,22.5049,25.2211,0
0,0.01256,847.5,191.5,161.932,36.590,20.6558,24.3617,0
0,0.01256,863.5,191.5,164.989,36.590,18.6595,24.3800,0
0,0.01256,879.5,191.5,168.046,36.590,16.8414,23.9604,0
0,0.01256,895.5,191.5,171.104,36.590,16.0372,24.7634,0
0,0.01256,367.5,207.5,70.218,39.647,13.1067,-24.0265,0
0,0.01256,383.5,207.5,73.275,39.647,14.8057,-24.8243,0
0,0.01256,399.5,207.5,76.333,39.647,16.2801,-25.2810,0
0,0.01256,415.5,207.5,79.390,39.647,17.2901,-26.1224,0
0,0.01256,431.5,207.5,82.447,39.647,19.1994,-26.6789,0
0,0.01256,447.5,207.5,85.504,39.647,21.4479,-27.4961,0
0,0.01256,463.5,207.5,88.561,39.647,24.1443,-28.0880,0
0,0.01256,479.5,207.5,91.618,39.647,26.6567,-28.6394,0
0,0.01256,495.5,207.5,94.675,39.647,29.8325,-28.2853,0
0,0.01256,511.5,207.5,97.733,39.647,33.0704,-27.9985,0
0,0.01256,527.5,207.5,100.790,39.647,36.8229,-27.0614,0
0,0.01256,543.5,207.5,103.847,39.647,40.0955,-25.5953,0
0,0.01256,559.5,207.5,106.904,39.647,43.8511,-22.7897,0
0,0.01256,575.5,207.5,109.961,39.647,47.6182,-21.0879,0
0,0.01256,591.5,207.5,113.018,39.647,50.7714,-16.8340,0
0,0.01256,607.5,207.5,116.075,39.647,54.2096,-11.9853,0
0,0.01256,623.5,207.5,119.132,39.647,55.8103,-6.2818,0
0,0.01256,639.5,207.5,122.190,39.647,57.0191,-0.7277,0
0,0.01256,655.5,207.5,125.247,39.647,55.3387,5.6220,0
0,0.01256,671.5,207.5,128.304,39.647,54.0841,11.5349,0
0,0.01256,687.5,207.5,131.361,39.647,51.3674,15.6833,0
0,0.01256,703.5,207.5,134.418,39.647,48.7194,19.8564,0
0,0.01256,719.5,207.5,137.475,39.647,44.1410,22.7162,0
0,0.01256,735.5,207.5,140.532,39.647,40.2685,25.6546,0
0,0.01256,751.5,207.5,143.589,39.647,36.7113,27.2239,0
0,0.01256,767.5,207.5,146.647,39.647,33.0982,28.3384,0
0,0.01256,783.5,207.5,149.704,39.647,29.9221,28.4878,0
0,0.01256,799.5,207.5,152.761,39.647,26.9081,28.7573,0
0,0.01256,815.5,207.5,155.818,39.647,24.5965,28.3514,0
0,0.01256,831.5,207.5,158.875,39.647,22.1148,27.5563,0
0,0.01256,847.5,207.5,161.932,39.647,19.8060,26.4695,0
0,0.01256,863.5,207.5,164.989,39.647,17.7422,26.0059,0
0,0.01256,879.5,207.5,168.046,39.647,16.3258,25.6645,0
0,0.01256,895.5,207.5,171.104,39.647,14.9831,24.8462,0
0,0.01256,911.5,207.5,174.161,39.647,13.2386,23.2121,0
0,0.01256,367.5,223.5,70.218,42.704,12.9398,-25.2894,0
0,0.01256,383.5,223.5,73.275,42.704,14.1331,-26.1235,0
0,0.01256,399.5,223.5,76.333,42.704,15.4013,-26.8423,0
0,0.01256,415.5,223.5,79.390,42.704,16.5874,-28.0821,0
0,0.01256,431.5,223.5,82.447,42.704,18.7234,-28.8566,0
0,0.01256,447.5,223.5,85.504,42.704,21.2435,-29.6637,0
0,0.01256,463.5,223.5,88.561,42.704,23.8121,-30.5606,0
0,0.01256,479.5,223.5,91.618,42.704,26.4099,-31.4186,0
0,0.01256,495.5,223.5,94.675,42.704,30.0245,-31.6847,0
0,0.01256,511.5,223.5,97.733,42.704,33.4914,-31.6695,0
0,0.01256,527.5,223.5,100.790,42.704,37.5245,-30.5961,0
0,0.01256,543.5,223.5,103.847,42.704,41.6902,-29.7769,0
0,0.01256,559.5,223.5,106.904,42.704,46.6651,-27.2086,0
0,0.01256,575.5,223.5,109.961,42.704,51.2476,-24.5738,0
0,0.01256,591.5,223.5,113.018,42.704,56.7777,-19.9228,0
0,0.01256,607.5,223.5,116.075,42.704,60.9946,-14.4851,0
0,0.01256,623.5,223.5,119.132,42.704,63.5218,-7.3234,0
0,0.01256,639.5,223.5,122.190,42.704,65.2945,-0.6775,0
0,0.01256,655.5,223.5,125.247,42.704,63.3232,6.7323,0
0,0.01256,671.5,223.5,128.304,42.704,61.9346,14.3797,0
0,0.01256,687.5,223.5,131.361,42.704,56.4656,19.1266,0
0,0.01256,703.5,223.5,134.418,42.704,52.5791,24.0038,0
0,0.01256,719.5,223.5,137.475,42.704,47.7852,27.0544,0
0,0.01256,735.5,223.5,140.532,42.704,42.7503,29.8724,0
0,0.01256,751.5,223.5,143.589,42.704,38.1741,30.6865,0
0,0.01256,767.5,223.5,146.647,42.704,33.8200,31.5552,0
0,0.01256,783.5,223.5,149.704,42.704,30.2133,31.6771,0
0,0.01256,799.5,223.5,152.761,42.704,26.8429,31.7031,0
0,0.01256,815.5,223.5,155.818,42.704,24.1038,30.8029,0
0,0.01256,831.5,223.5,158.875,42.704,21.3675,29.7509,0
0,0.01256,847.5,223.5,161.932,42.704,19.0811,28.9354,0
0,0.01256,863.5,223.5,164.989,42.704,17.0633,28.1112,0
0,0.01256,879.5,223.5,168.046,42.704,15.4691,27.0145,0
0,0.01256,895.5,223.5,171.104,42.704,14.1358,26.2822,0
0,0.01256,911.5,223.5,174.161,42.704,12.6131,24.8546,0
0,0.01256,351.5,239.5,67.161,45.761,10.4319,-25.8366,0
0,0.01256,367.5,239.5,70.218,45.761,11.9261,-26.4606,0
0,0.01256,383.5,239.5,73.275,45.761,13.0517,-27.7003,0
0,0.01256,399.5,239.5,76.333,45.761,14.2669,-28.8050,0
0,0.01256,415.5,239.5,79.390,45.761,15.9415,-29.8459,0
0,0.01256,431.5,239.5,82.447,45.761,18.1087,-30.8707,0
0,0.01256,447.5,239.5,85.504,45.761,20.1104,-32.0794,0
0,0.01256,463.5,239.5,88.561,45.761,22.7965,-33.4381,0
0,0.01256,479.5,239.5,91.618,45.761,25.5891,-34.6003,0
0,0.01256,495.5,239.5,94.675,45.761,29.3931,-35.3271,0
0,0.01256,511.5,239.5,97.733,45.761,33.0669,-35.9956,0
0,0.01256,527.5,239.5,100.790,45.761,37.4776,-35.4057,0
0,0.01256,543.5,239.5,103.847,45.761,43.0933,-35.5478,0
0,0.01256,559.5,239.5,106.904,45.761,49.0967,-32.8347,0
0,0.01256,575.5,239.5,109.961,45.761,54.2254,-29.7310,0
0,0.01256,591.5,239.5,113.018,45.761,61.8332,-24.6644,0
0,0.01256,607.5,239.5,116.075,45.761,64.7698,-17.7005,0
0,0.01256,623.5,239.5,119.132,45.761,68.2155,-8.8117,0
0,0.01256,639.5,239.5,122.190,45.761,69.7872,-0.8297,0
0,0.01256,655.5,239.5,125.247,45.761,67.6198,8.8100,0
0,0.01256,671.5,239.5,128.304,45.761,67.9303,18.0513,0
0,0.01256,687.5,239.5,131.361,45.761,63.7437,25.3151,0
0,0.01256,703.5,239.5,134.418,45.761,56.7802,30.6119,0
0,0.01256,719.5,239.5,137.475,45.761,49.6581,32.7899,0
0,0.01256,735.5,239.5,140.532,45.761,44.1179,35.3904,0
0,0.01256,751.5,239.5,143.589,45.761,38.4915,35.3259,0
0,0.01256,767.5,239.5,146.647,45.761,33.2820,35.9365,0
0,0.01256,783.5,239.5,149.704,45.761,29.6432,35.0946,0
0,0.01256,799.5,239.5,152.761,45.761,25.9347,34.4156,0
0,0.01256,815.5,239.5,155.818,45.761,23.0611,33.5859,0
0,0.01256,831.5,239.5,158.875,45.761,20.1852,31.7493,0
0,0.01256,847.5,239.5,161.932,45.761,17.8755,30.7738,0
0,0.01256,863.5,239.5,164.989,45.761,15.8683,30.0154,0
0,0.01256,879.5,239.5,168.046,45.761,14.3450,28.5943,0
0,0.01256,895.5,239.5,171.104,45.761,12.6401,27.5910,0
0,0.01256,911.5,239.5,174.161,45.761,11.2627,26.3854,0
0,0.01256,927.5,239.5,177.218,45.761,10.4508,25.3242,0
0,0.01256,351.5,255.5,67.161,48.818,9.3805,-26.7186,0
0,0.01256,367.5,255.5,70.218,48.818,10.5863,-27.6273,0
0,0.01256,383.5,255.5,73.275,48.818,12.3141,-28.7814,0
0,0.01256,399.5,255.5,76.333,48.818,13.4744,-30.2126,0
0,0.01256,415.5,255.5,79.390,48.818,14.6895,-31.7846,0
0,0.01256,431.5,255.5,82.447,48.818,16.9608,-32.9697,0
0,0.01256,447.5,255.5,85.504,48.818,18.9440,-34.5303,0
0,0.01256,463.5,255.5,88.561,48.818,21.6604,-36.2839,0
0,0.01256,479.5,255.5,91.618,48.818,24.5374,-37.5947,0
0,0.01256,495.5,255.5,94.675,48.818,28.6856,-38.7568,0
0,0.01256,511.5,255.5,97.733,48.818,32.7267,-40.0338,0
0,0.01256,527.5,255.5,100.790,48.818,37.5534,-40.3302,0
0,0.01256,543.5,255.5,103.847,48.818,43.8500,-40.7639,0
0,0.01256,559.5,255.5,106.904,48.818,51.0482,-37.9686,0
0,0.01256,575.5,255.5,109.961,48.818,64.7973,-41.5286,0
0,0.01256,591.5,255.5,113.018,48.818,69.2194,-31.7558,0
0,0.01256,607.5,255.5,116.075,48.818,75.8747,-25.3327,0
0,0.01256,623.5,255.5,119.132,48.818,80.0017,-11.9090,0
0,0.01256,639.5,255.5,122.190,48.818,81.0896,-0.5949,0
0,0.01256,655.5,255.5,125.247,48.818,77.2871,11.5840,0
0,0.01256,671.5,255.5,128.304,48.818,70.3156,21.5559,1
0,0.01256,687.5,255.5,131.361,48.818,68.9082,31.0682,0
0,0.01256,703.5,255.5,134.418,48.818,61.5115,38.0572,0
0,0.01256,719.5,255.5,137.475,48.818,52.2124,39.1887,0
0,0.01256,735.5,255.5,140.532,48.818,45.3914,41.3855,0
0,0.01256,751.5,255.5,143.589,48.818,39.1724,40.9303,0
0,0.01256,767.5,255.5,146.647,48.818,33.4436,40.8141,0
0,0.01256,783.5,255.5,149.704,48.818,29.2275,38.8306,0
0,0.01256,799.5,255.5,152.761,48.818,24.9539,37.3712,0
0,0.01256,815.5,255.5,155.818,48.818,21.9584,36.4152,0
0,0.01256,831.5,255.5,158.875,48.818,19.0153,34.2689,0
0,0.01256,847.5,255.5,161.932,48.818,16.8127,32.9362,0
0,0.01256,863.5,255.5,164.989,48.818,14.7541,31.7707,0
0,0.01256,879.5,255.5,168.046,48.818,13.2951,30.2805,0
0,0.01256,895.5,255.5,171.104,48.818,11.6738,29.5484,0
0,0.01256,911.5,255.5,174.161,48.818,10.5581,27.8882,0
0,0.01256,927.5,255.5,177.218,48.818,9.9364,27.4971,0
0,0.01256,351.5,271.5,67.161,51.876,8.2508,-27.1492,0
0,0.01256,367.5,271.5,70.218,51.876,9.2142,-28.7722,0
0,0.01256,383.5,271.5,73.275,51.876,10.4209,-30.0745,0
0,0.01256,399.5,271.5,76.333,51.876,11.6737,-31.4679,0
0,0.01256,415.5,271.5,79.390,51.876,12.7901,-33.4546,0
0,0.01256,431.5,271.5,82.447,51.876,14.9475,-35.4418,0
0,0.01256,447.5,271.5,85.504,51.876,16.8546,-37.0405,0
0,0.01256,463.5,271.5,88.561,51.876,19.3041,-39.0532,0
0,0.01256,479.5,271.5,91.618,51.876,22.1691,-41.1006,0
0,0.01256,495.5,271.5,94.675,51.876,26.6246,-43.1857,0
0,0.01256,511.5,271.5,97.733,51.876,31.0138,-45.3796,0
0,0.01256,527.5,271.5,100.790,51.876,36.1343,-46.6360,0
0,0.01256,543.5,271.5,103.847,51.876,45.7004,-50.0211,0
0,0.01256,559.5,271.5,106.904,51.876,54.9075,-48.8788,0
0,0.01256,575.5,271.5,109.961,51.876,66.3612,-49.0077,0
0,0.01256,591.5,271.5,113.018,51.876,72.2914,-40.7147,0
0,0.01256,607.5,271.5,116.075,51.876,71.7464,-28.2317,0
0,0.01256,623.5,271.5,119.132,51.876,72.7830,-13.6112,0
0,0.01256,639.5,271.5,122.190,51.876,73.2165,-0.8235,0
0,0.01256,655.5,271.5,125.247,51.876,72.1457,12.4914,0
0,0.01256,671.5,271.5,128.304,51.876,76.3787,27.5846,0
0,0.01256,687.5,271.5,131.361,51.876,68.5112,37.5426,0
