frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,interpolado
0,0.04569,1087.5,175.5,212.216,34.247,27.8067,-6.3439,0
0,0.04569,1103.5,175.5,215.338,34.247,27.8788,-4.2227,0
0,0.04569,1119.5,175.5,218.460,34.247,27.7287,-1.8258,0
0,0.04569,1135.5,175.5,221.583,34.247,27.0740,-3.3348,0
0,0.04569,1151.5,175.5,224.705,34.247,27.3112,-2.5920,0
0,0.04569,1167.5,175.5,227.827,34.247,27.5596,-0.5482,0
0,0.04569,1183.5,175.5,230.949,34.247,29.4078,2.6438,0
0,0.04569,1199.5,175.5,234.072,34.247,27.6600,4.9494,0
0,0.04569,1215.5,175.5,237.194,34.247,28.1557,7.3909,0
0,0.04569,1231.5,175.5,240.316,34.247,27.0151,9.1638,0
0,0.04569,1247.5,175.5,243.438,34.247,26.4401,10.8822,0
0,0.04569,1263.5,175.5,246.561,34.247,25.6935,12.4484,1
0,0.04569,1279.5,175.5,249.683,34.247,22.6296,12.5691,0
0,0.04569,1295.5,175.5,252.805,34.247,25.1189,15.1308,0
0,0.04569,1311.5,175.5,255.927,34.247,16.0847,11.8808,0
0,0.04569,895.5,191.5,174.749,37.369,28.8492,-10.1125,1
0,0.04569,911.5,191.5,177.871,37.369,38.6023,-6.5682,0
0,0.04569,927.5,191.5,180.993,37.369,29.4923,-7.6702,0
0,0.04569,943.5,191.5,184.115,37.369,24.1871,-6.2188,0
0,0.04569,959.5,191.5,187.238,37.369,27.6933,-6.8089,0
0,0.04569,975.5,191.5,190.360,37.369,25.9698,-6.7004,0
0,0.04569,991.5,191.5,193.482,37.369,27.1522,-7.8413,0
0,0.04569,1007.5,191.5,196.604,37.369,26.5433,-8.7718,0
0,0.04569,1023.5,191.5,199.727,37.369,29.1421,-10.2731,0
0,0.04569,1039.5,191.5,202.849,37.369,27.3250,-8.5257,0
0,0.04569,1055.5,191.5,205.971,37.369,27.8458,-8.5816,0
0,0.04569,1071.5,191.5,209.093,37.369,27.9666,-7.7886,0
0,0.04569,1087.5,191.5,212.216,37.369,29.2582,-6.3157,0
0,0.04569,1103.5,191.5,215.338,37.369,29.2585,-4.9637,0
0,0.04569,1119.5,191.5,218.460,37.369,29.7959,-3.6380,0
0,0.04569,1135.5,191.5,221.583,37.369,29.0418,-2.1023,0
0,0.04569,1151.5,191.5,224.705,37.369,28.7949,-2.5669,0
0,0.04569,1167.5,191.5,227.827,37.369,29.5739,0.3435,0
0,0.04569,1183.5,191.5,230.949,37.369,28.6316,2.4831,1
0,0.04569,1199.5,191.5,234.072,37.369,28.3377,5.8403,0
0,0.04569,1215.5,191.5,237.194,37.369,28.2647,7.6281,0
0,0.04569,1231.5,191.5,240.316,37.369,27.9108,9.0660,0
0,0.04569,1247.5,191.5,243.438,37.369,27.3898,11.1451,0
0,0.04569,1263.5,191.5,246.561,37.369,25.5771,12.8090,0
0,0.04569,1279.5,191.5,249.683,37.369,26.4527,15.2851,0
0,0.04569,1295.5,191.5,252.805,37.369,23.4362,15.1541,0
0,0.04569,1311.5,191.5,255.927,37.369,18.9053,13.7169,0
0,0.04569,1327.5,191.5,259.050,37.369,15.2491,11.8552,0
0,0.04569,1343.5,191.5,262.172,37.369,10.8095,10.3199,0
0,0.04569,879.5,207.5,171.626,40.492,23.4246,-13.5111,0
0,0.04569,895.5,207.5,174.749,40.492,25.9852,-10.9102,0
0,0.04569,911.5,207.5,177.871,40.492,27.3848,-9.4605,0
0,0.04569,927.5,207.5,180.993,40.492,29.7768,-9.4193,0
0,0.04569,943.5,207.5,184.115,40.492,29.7645,-8.0280,0
0,0.04569,959.5,207.5,187.238,40.492,29.0547,-6.0251,0
0,0.04569,975.5,207.5,190.360,40.492,27.5095,-5.0238,0
0,0.04569,991.5,207.5,193.482,40.492,27.5781,-5.4948,0
0,0.04569,1007.5,207.5,196.604,40.492,28.2888,-8.0939,1
0,0.04569,1023.5,207.5,199.727,40.492,28.2204,-9.4932,0
0,0.04569,1039.5,207.5,202.849,40.492,28.2269,-9.2907,0
0,0.04569,1055.5,207.5,205.971,40.492,29.3450,-9.5552,0
0,0.04569,1071.5,207.5,209.093,40.492,29.0080,-8.7191,0
0,0.04569,1087.5,207.5,212.216,40.492,29.7033,-6.8320,1
0,0.04569,1103.5,207.5,215.338,40.492,30.2075,-5.4110,0
0,0.04569,1119.5,207.5,218.460,40.492,32.4781,-3.9229,0
0,0.04569,1135.5,207.5,221.583,40.492,30.0767,-1.9357,0
0,0.04569,1151.5,207.5,224.705,40.492,29.8056,-3.1699,0
0,0.04569,1167.5,207.5,227.827,40.492,28.9884,-0.4894,0
0,0.04569,1183.5,207.5,230.949,40.492,28.8676,2.2085,0
0,0.04569,1199.5,207.5,234.072,40.492,28.6578,4.9173,0
0,0.04569,1215.5,207.5,237.194,40.492,27.9861,7.2064,0
0,0.04569,1231.5,207.5,240.316,40.492,27.6129,9.8925,0
0,0.04569,1247.5,207.5,243.438,40.492,27.2086,12.3254,0
0,0.04569,1263.5,207.5,246.561,40.492,26.1142,14.4936,0
0,0.04569,1279.5,207.5,249.683,40.492,26.0963,16.5506,0
0,0.04569,1295.5,207.5,252.805,40.492,23.5045,15.7941,0
0,0.04569,1311.5,207.5,255.927,40.492,23.4697,15.9375,0
0,0.04569,1327.5,207.5,259.050,40.492,20.1580,14.2237,0
0,0.04569,1343.5,207.5,262.172,40.492,12.7414,9.9905,0
0,0.04569,1359.5,207.5,265.294,40.492,10.8576,7.4167,0
0,0.04569,847.5,223.5,165.382,43.614,15.4825,-14.2300,0
0,0.04569,863.5,223.5,168.504,43.614,17.5450,-17.1172,0
0,0.04569,879.5,223.5,171.626,43.614,20.9999,-15.4743,1
0,0.04569,895.5,223.5,174.749,43.614,27.5371,-11.8306,0
0,0.04569,911.5,223.5,177.871,43.614,29.6843,-10.2392,0
0,0.04569,927.5,223.5,180.993,43.614,28.4436,-11.2506,0
0,0.04569,943.5,223.5,184.115,43.614,29.2649,-9.3178,0
0,0.04569,959.5,223.5,187.238,43.614,28.6238,-6.7829,0
0,0.04569,975.5,223.5,190.360,43.614,29.5033,-4.9762,0
0,0.04569,991.5,223.5,193.482,43.614,29.3934,-3.6675,0
0,0.04569,1007.5,223.5,196.604,43.614,29.5452,-8.3926,1
0,0.04569,1023.5,223.5,199.727,43.614,29.9920,-11.1154,0
0,0.04569,1039.5,223.5,202.849,43.614,28.6999,-10.1060,0
0,0.04569,1055.5,223.5,205.971,43.614,29.7426,-9.5284,0
0,0.04569,1071.5,223.5,209.093,43.614,30.5949,-8.3204,0
0,0.04569,1087.5,223.5,212.216,43.614,30.5275,-7.6608,1
0,0.04569,1103.5,223.5,215.338,43.614,31.6298,-6.3057,0
0,0.04569,1119.5,223.5,218.460,43.614,34.8009,-4.3832,0
0,0.04569,1135.5,223.5,221.583,43.614,34.0163,-2.6441,0
0,0.04569,1151.5,223.5,224.705,43.614,32.1766,-2.0751,0
0,0.04569,1167.5,223.5,227.827,43.614,30.7763,0.4295,0
0,0.04569,1183.5,223.5,230.949,43.614,29.3039,4.7011,0
0,0.04569,1199.5,223.5,234.072,43.614,29.3551,5.7732,0
0,0.04569,1215.5,223.5,237.194,43.614,28.1742,5.1735,0
0,0.04569,1231.5,223.5,240.316,43.614,27.0192,9.4838,0
0,0.04569,1247.5,223.5,243.438,43.614,26.0231,12.3913,0
0,0.04569,1263.5,223.5,246.561,43.614,26.4780,14.7769,0
0,0.04569,1279.5,223.5,249.683,43.614,26.2558,17.1808,0
0,0.04569,1295.5,223.5,252.805,43.614,25.1209,18.3342,0
0,0.04569,1311.5,223.5,255.927,43.614,24.5275,19.3491,0
0,0.04569,1327.5,223.5,259.050,43.614,20.7875,16.3863,0
0,0.04569,1343.5,223.5,262.172,43.614,15.5035,11.8082,0
0,0.04569,1359.5,223.5,265.294,43.614,13.8717,10.1971,0
0,0.04569,1375.5,223.5,268.416,43.614,10.6871,8.0413,0
0,0.04569,1391.5,223.5,271.539,43.614,8.6053,6.2585,0
0,0.04569,831.5,239.5,162.260,46.736,16.3304,-15.9718,0
0,0.04569,847.5,239.5,165.382,46.736,16.8198,-16.5258,0
0,0.04569,863.5,239.5,168.504,46.736,17.1034,-18.0318,0
0,0.04569,879.5,239.5,171.626,46.736,17.5075,-19.0627,0
0,0.04569,895.5,239.5,174.749,46.736,17.8966,-17.8567,0
0,0.04569,911.5,239.5,177.871,46.736,25.1873,-14.7456,0
0,0.04569,927.5,239.5,180.993,46.736,25.3157,-12.0464,0
0,0.04569,943.5,239.5,184.115,46.736,29.5357,-5.2843,0
0,0.04569,959.5,239.5,187.238,46.736,28.1177,-7.0194,0
0,0.04569,975.5,239.5,190.360,46.736,29.9691,-9.9557,0
0,0.04569,991.5,239.5,193.482,46.736,29.9839,-9.1261,0
0,0.04569,1007.5,239.5,196.604,46.736,31.1165,-10.1314,0
0,0.04569,1023.5,239.5,199.727,46.736,30.5324,-9.7199,0
0,0.04569,1039.5,239.5,202.849,46.736,30.1521,-9.3873,0
0,0.04569,1055.5,239.5,205.971,46.736,32.7327,-9.0392,0
0,0.04569,1071.5,239.5,209.093,46.736,31.0275,-8.5865,1
0,0.04569,1087.5,239.5,212.216,46.736,31.2047,-9.3339,0
0,0.04569,1103.5,239.5,215.338,46.736,30.5202,-7.8745,0
0,0.04569,1119.5,239.5,218.460,46.736,33.2394,-4.7678,0
0,0.04569,1135.5,239.5,221.583,46.736,32.5197,-2.8063,0
0,0.04569,1151.5,239.5,224.705,46.736,35.0393,-1.7285,0
0,0.04569,1167.5,239.5,227.827,46.736,29.4496,1.9195,0
0,0.04569,1183.5,239.5,230.949,46.736,28.8773,6.8763,0
0,0.04569,1199.5,239.5,234.072,46.736,27.1433,7.0588,0
0,0.04569,1215.5,239.5,237.194,46.736,28.1639,8.7568,0
0,0.04569,1231.5,239.5,240.316,46.736,27.4530,10.7684,0
0,0.04569,1247.5,239.5,243.438,46.736,24.9615,12.1294,0
0,0.04569,1263.5,239.5,246.561,46.736,27.0907,16.4596,0
0,0.04569,1279.5,239.5,249.683,46.736,26.3599,17.9410,0
0,0.04569,1295.5,239.5,252.805,46.736,25.9846,19.4071,0
0,0.04569,1311.5,239.5,255.927,46.736,24.1484,20.0438,0
0,0.04569,1327.5,239.5,259.050,46.736,21.9572,19.9893,0
0,0.04569,1343.5,239.5,262.172,46.736,21.5109,17.6862,0
0,0.04569,1359.5,239.5,265.294,46.736,15.5035,11.9312,0
0,0.04569,1375.5,239.5,268.416,46.736,13.5626,6.2556,0
0,0.04569,1391.5,239.5,271.539,46.736,11.6946,9.5817,0
0,0.04569,1407.5,239.5,274.661,46.736,12.6097,7.7076,0
0,0.04569,815.5,255.5,159.137,49.859,15.3229,-15.1234,0
0,0.04569,831.5,255.5,162.260,49.859,16.3878,-15.4057,0
0,0.04569,847.5,255.5,165.382,49.859,16.9000,-14.4281,0
0,0.04569,863.5,255.5,168.504,49.859,17.1106,-17.0823,0
0,0.04569,879.5,255.5,171.626,49.859,16.6743,-18.3676,0
0,0.04569,895.5,255.5,174.749,49.859,17.5958,-18.4408,0
0,0.04569,911.5,255.5,177.871,49.859,21.7938,-17.0411,0
0,0.04569,927.5,255.5,180.993,49.859,23.8696,-15.8561,0
0,0.04569,943.5,255.5,184.115,49.859,26.3346,-12.2244,0
0,0.04569,959.5,255.5,187.238,49.859,27.9100,-8.1451,0
0,0.04569,975.5,255.5,190.360,49.859,29.2339,-5.9897,0
0,0.04569,991.5,255.5,193.482,49.859,30.6976,-10.1192,0
0,0.04569,1007.5,255.5,196.604,49.859,31.0365,-10.1439,1
0,0.04569,1023.5,255.5,199.727,49.859,32.0976,-10.4406,0
0,0.04569,1039.5,255.5,202.849,49.859,31.2679,-9.5914,1
0,0.04569,1055.5,255.5,205.971,49.859,31.4946,-8.8107,0
0,0.04569,1071.5,255.5,209.093,49.859,31.1558,-7.9443,0
0,0.04569,1087.5,255.5,212.216,49.859,30.2673,-7.1282,0
0,0.04569,1103.5,255.5,215.338,49.859,30.3155,-6.4145,1
0,0.04569,1119.5,255.5,218.460,49.859,28.0349,-4.0928,0
0,0.04569,1135.5,255.5,221.583,49.859,27.2739,-2.0547,0
0,0.04569,1151.5,255.5,224.705,49.859,29.2152,-0.0293,0
0,0.04569,1167.5,255.5,227.827,49.859,28.0538,2.9640,0
0,0.04569,1183.5,255.5,230.949,49.859,28.4491,7.7382,0
0,0.04569,1199.5,255.5,234.072,49.859,28.7343,8.9094,0
0,0.04569,1215.5,255.5,237.194,49.859,27.4484,8.8137,1
0,0.04569,1231.5,255.5,240.316,49.859,25.0474,8.4224,0
0,0.04569,1247.5,255.5,243.438,49.859,27.6027,13.7734,0
0,0.04569,1263.5,255.5,246.561,49.859,24.9120,15.4358,0
0,0.04569,1279.5,255.5,249.683,49.859,25.8696,16.4083,0
0,0.04569,1295.5,255.5,252.805,49.859,24.9292,17.1806,0
0,0.04569,1311.5,255.5,255.927,49.859,26.7257,20.3117,0
0,0.04569,1327.5,255.5,259.050,49.859,22.4559,18.7636,0
0,0.04569,1343.5,255.5,262.172,49.859,20.4316,18.9524,0
0,0.04569,1359.5,255.5,265.294,49.859,22.0596,16.6867,0
0,0.04569,1375.5,255.5,268.416,49.859,21.0545,15.5477,0
0,0.04569,1391.5,255.5,271.539,49.859,18.3934,13.3289,0
0,0.04569,1407.5,255.5,274.661,49.859,12.8885,10.2867,0
0,0.04569,1423.5,255.5,277.783,49.859,13.0048,7.9804,0
0,0.04569,799.5,271.5,156.015,52.981,14.2742,-15.7218,0
0,0.04569,815.5,271.5,159.137,52.981,15.8136,-15.8708,1
0,0.04569,831.5,271.5,162.260,52.981,16.9109,-15.8280,0
0,0.04569,847.5,271.5,165.382,52.981,17.0054,-16.6659,1
0,0.04569,863.5,271.5,168.504,52.981,17.2141,-18.2537,0
0,0.04569,879.5,271.5,171.626,52.981,16.9662,-19.3641,0
0,0.04569,895.5,271.5,174.749,52.981,17.9835,-20.8673,0
0,0.04569,911.5,271.5,177.871,52.981,19.4903,-20.1940,0
0,0.04569,927.5,271.5,180.993,52.981,17.0765,-17.2598,0
0,0.04569,943.5,271.5,184.115,52.981,24.5774,-15.2879,0
0,0.04569,959.5,271.5,187.238,52.981,26.5648,-13.2469,0
0,0.04569,975.5,271.5,190.360,52.981,29.0735,-12.5000,0
0,0.04569,991.5,271.5,193.482,52.981,31.9160,-11.4530,1
0,0.04569,1007.5,271.5,196.604,52.981,31.5222,-11.0005,0
0,0.04569,1023.5,271.5,199.727,52.981,31.3056,-10.4694,0
0,0.04569,1039.5,271.5,202.849,52.981,31.0783,-9.9827,1
0,0.04569,1055.5,271.5,205.971,52.981,30.5604,-9.2729,0
0,0.04569,1071.5,271.5,209.093,52.981,31.0963,-8.2618,0
0,0.04569,1087.5,271.5,212.216,52.981,31.0304,-7.4015,0
0,0.04569,1103.5,271.5,215.338,52.981,29.0538,-6.0970,0
0,0.04569,1119.5,271.5,218.460,52.981,29.1732,-4.6205,0
0,0.04569,1135.5,271.5,221.583,52.981,29.3166,-1.9176,0
0,0.04569,1151.5,271.5,224.705,52.981,29.7300,0.5960,0
0,0.04569,1167.5,271.5,227.827,52.981,28.7007,4.3354,0
0,0.04569,1183.5,271.5,230.949,52.981,28.1830,8.5167,0
0,0.04569,1199.5,271.5,234.072,52.981,28.1486,8.9662,0
0,0.04569,1215.5,271.5,237.194,52.981,27.7876,9.6403,1
0,0.04569,1231.5,271.5,240.316,52.981,27.7281,12.1269,1
0,0.04569,1247.5,271.5,243.438,52.981,27.3998,12.7224,0
0,0.04569,1263.5,271.5,246.561,52.981,26.0448,13.7248,0
0,0.04569,1279.5,271.5,249.683,52.981,26.3681,17.3328,0
0,0.04569,1295.5,271.5,252.805,52.981,25.7682,18.6186,0
0,0.04569,1311.5,271.5,255.927,52.981,24.6727,20.0779,1
0,0.04569,1327.5,271.5,259.050,52.981,25.7543,23.3277,0
0,0.04569,1343.5,271.5,262.172,52.981,21.5269,22.9985,0
0,0.04569,1359.5,271.5,265.294,52.981,24.0046,19.6407,0
0,0.04569,1375.5,271.5,268.416,52.981,22.9941,23.0186,0
0,0.04569,1391.5,271.5,271.539,52.981,20.9047,18.9798,0
0,0.04569,1407.5,271.5,274.661,52.981,14.8876,14.3953,0
0,0.04569,1423.5,271.5,277.783,52.981,15.9894,12.6514,0
0,0.04569,1439.5,271.5,280.905,52.981,15.6439,14.8670,0
0,0.04569,799.5,287.5,156.015,56.103,14.7829,-16.5779,0
0,0.04569,815.5,287.5,159.137,56.103,16.3029,-16.2910,0
0,0.04569,831.5,287.5,162.260,56.103,16.7139,-16.1478,0
0,0.04569,847.5,287.5,165.382,56.103,17.1867,-16.5492,0
0,0.04569,863.5,287.5,168.504,56.103,17.6191,-19.6322,0
0,0.04569,879.5,287.5,171.626,56.103,17.4646,-18.9927,0
0,0.04569,895.5,287.5,174.749,56.103,17.2071,-20.6116,0
0,0.04569,911.5,287.5,177.871,56.103,19.6941,-21.3025,0
0,0.04569,927.5,287.5,180.993,56.103,20.3375,-19.9339,1
0,0.04569,943.5,287.5,184.115,56.103,19.8154,-17.5337,1
0,0.04569,959.5,287.5,187.238,56.103,8.1612,-15.9430,0
0,0.04569,975.5,287.5,190.360,56.103,9.9967,-14.6726,0
0,0.04569,991.5,287.5,193.482,56.103,46.0021,-13.4021,0
0,0.04569,1007.5,287.5,196.604,56.103,46.8860,-12.4865,0
0,0.04569,1023.5,287.5,199.727,56.103,30.4207,-11.2874,0
0,0.04569,1039.5,287.5,202.849,56.103,30.9718,-10.9361,1
0,0.04569,1055.5,287.5,205.971,56.103,30.5909,-9.6153,0
0,0.04569,1071.5,287.5,209.093,56.103,31.5276,-9.1126,0
0,0.04569,1087.5,287.5,212.216,56.103,32.3004,-7.9449,0
0,0.04569,1103.5,287.5,215.338,56.103,34.0778,-6.0202,0
0,0.04569,1119.5,287.5,218.460,56.103,33.0691,-5.4787,0
0,0.04569,1135.5,287.5,221.583,56.103,30.5322,-1.6503,0
0,0.04569,1151.5,287.5,224.705,56.103,30.6738,1.1345,0
0,0.04569,1167.5,287.5,227.827,56.103,28.9509,4.6368,0
0,0.04569,1183.5,287.5,230.949,56.103,28.7579,7.2840,1
0,0.04569,1199.5,287.5,234.072,56.103,27.7267,8.5787,0
0,0.04569,1215.5,287.5,237.194,56.103,28.5953,10.6656,0
0,0.04569,1231.5,287.5,240.316,56.103,28.4732,12.2994,0
0,0.04569,1247.5,287.5,243.438,56.103,29.2501,14.8784,0
0,0.04569,1263.5,287.5,246.561,56.103,28.1584,15.8749,0
0,0.04569,1279.5,287.5,249.683,56.103,25.4614,17.4659,0
0,0.04569,1295.5,287.5,252.805,56.103,25.1323,19.5591,0
0,0.04569,1311.5,287.5,255.927,56.103,23.8501,21.0901,0
0,0.04569,1327.5,287.5,259.050,56.103,22.7655,21.7721,0
0,0.04569,1343.5,287.5,262.172,56.103,22.7761,24.6327,0
0,0.04569,1359.5,287.5,265.294,56.103,21.9148,20.6984,0
0,0.04569,1375.5,287.5,268.416,56.103,21.2348,23.9483,0
0,0.04569,1391.5,287.5,271.539,56.103,21.3579,22.8560,0
0,0.04569,1407.5,287.5,274.661,56.103,18.5269,29.4442,0
0,0.04569,1423.5,287.5,277.783,56.103,15.8255,17.8397,1
0,0.04569,1439.5,287.5,280.905,56.103,14.3213,15.5457,1
0,0.04569,783.5,303.5,152.893,59.225,13.5559,-21.0925,0
0,0.04569,799.5,303.5,156.015,59.225,14.2987,-18.8745,1
0,0.04569,815.5,303.5,159.137,59.225,16.5569,-18.9612,0
0,0.04569,831.5,303.5,162.260,59.225,16.8889,-18.7332,0
0,0.04569,847.5,303.5,165.382,59.225,18.1427,-19.7876,0
0,0.04569,863.5,303.5,168.504,59.225,18.1310,-20.0473,1
0,0.04569,879.5,303.5,171.626,59.225,19.9647,-23.8176,0
0,0.04569,895.5,303.5,174.749,59.225,18.6869,-21.4692,0
0,0.04569,911.5,303.5,177.871,59.225,19.5878,-21.7342,0
0,0.04569,927.5,303.5,180.993,59.225,20.9111,-23.2350,0
0,0.04569,943.5,303.5,184.115,59.225,21.0255,-20.5241,0
0,0.04569,959.5,303.5,187.238,59.225,20.3914,-17.2390,0
0,0.04569,975.5,303.5,190.360,59.225,9.2230,-16.2319,0
0,0.04569,991.5,303.5,193.482,59.225,11.1320,-14.9451,0
0,0.04569,1007.5,303.5,196.604,59.225,46.4842,-13.9591,0
0,0.04569,1023.5,303.5,199.727,59.225,30.5908,-12.7880,0
0,0.04569,1039.5,303.5,202.849,59.225,31.2495,-11.6136,0
0,0.04569,1055.5,303.5,205.971,59.225,32.0847,-11.5059,0
0,0.04569,1071.5,303.5,209.093,59.225,33.2590,-10.5183,1
0,0.04569,1087.5,303.5,212.216,59.225,35.2881,-9.3916,0
0,0.04569,1103.5,303.5,215.338,59.225,36.2424,-6.0606,0
0,0.04569,1119.5,303.5,218.460,59.225,35.4282,-4.7977,0
0,0.04569,1135.5,303.5,221.583,59.225,32.7967,-1.8357,0
0,0.04569,1151.5,303.5,224.705,59.225,31.2756,1.7005,0
0,0.04569,1167.5,303.5,227.827,59.225,30.8632,5.5356,0
0,0.04569,1183.5,303.5,230.949,59.225,28.1644,6.9560,0
0,0.04569,1199.5,303.5,234.072,59.225,29.3261,10.7469,0
0,0.04569,1215.5,303.5,237.194,59.225,28.6541,11.2664,0
0,0.04569,1231.5,303.5,240.316,59.225,28.4219,10.8928,0
0,0.04569,1247.5,303.5,243.438,59.225,29.5960,14.6657,0
0,0.04569,1263.5,303.5,246.561,59.225,27.7073,15.9369,0
0,0.04569,1279.5,303.5,249.683,59.225,26.3390,18.5108,0
0,0.04569,1295.5,303.5,252.805,59.225,25.0152,20.7623,0
0,0.04569,1311.5,303.5,255.927,59.225,22.6964,20.0303,0
0,0.04569,1327.5,303.5,259.050,59.225,22.5830,21.7845,1
0,0.04569,1343.5,303.5,262.172,59.225,21.1473,20.7548,0
0,0.04569,1359.5,303.5,265.294,59.225,21.3443,22.7083,0
0,0.04569,1375.5,303.5,268.416,59.225,20.8510,24.1451,0
0,0.04569,1391.5,303.5,271.539,59.225,21.5243,25.5295,0
0,0.04569,1407.5,303.5,274.661,59.225,18.8485,24.1697,1
0,0.04569,1423.5,303.5,277.783,59.225,16.5703,18.5702,0
0,0.04569,1439.5,303.5,280.905,59.225,13.3347,17.1103,0
0,0.04569,1455.5,303.5,284.028,59.225,10.0685,14.5297,0
0,0.04569,767.5,319.5,149.771,62.348,11.0754,-21.0215,1
0,0.04569,783.5,319.5,152.893,62.348,11.5244,-19.8641,0
0,0.04569,799.5,319.5,156.015,62.348,13.0693,-20.4604,0
0,0.04569,815.5,319.5,159.137,62.348,15.0966,-19.4932,1
0,0.04569,831.5,319.5,162.260,62.348,15.5669,-18.9373,0
0,0.04569,847.5,319.5,165.382,62.348,16.2400,-20.2697,1
0,0.04569,863.5,319.5,168.504,62.348,17.9422,-21.8531,1
0,0.04569,879.5,319.5,171.626,62.348,18.4084,-21.5047,0
0,0.04569,895.5,319.5,174.749,62.348,21.1206,-22.0355,0
0,0.04569,911.5,319.5,177.871,62.348,19.8699,-21.2558,0
0,0.04569,927.5,319.5,180.993,62.348,20.9994,-24.4951,0
0,0.04569,943.5,319.5,184.115,62.348,22.4126,-22.5133,0
0,0.04569,959.5,319.5,187.238,62.348,23.2496,-19.6534,0
0,0.04569,975.5,319.5,190.360,62.348,23.2193,-17.2015,0
0,0.04569,991.5,319.5,193.482,62.348,27.1337,-16.6020,0
0,0.04569,1007.5,319.5,196.604,62.348,27.8068,-14.9242,0
0,0.04569,1023.5,319.5,199.727,62.348,32.9627,-14.7322,1
