frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,interpolado
0,0.01323,767.5,79.5,146.647,15.190,13.5410,3.7251,0
0,0.01323,479.5,95.5,91.618,18.247,16.4667,-10.3454,0
0,0.01323,495.5,95.5,94.675,18.247,16.6294,-9.5519,0
0,0.01323,511.5,95.5,97.733,18.247,17.3159,-9.1482,0
0,0.01323,527.5,95.5,100.790,18.247,17.7397,-8.3464,0
0,0.01323,543.5,95.5,103.847,18.247,18.5883,-7.3352,0
0,0.01323,559.5,95.5,106.904,18.247,19.1901,-6.2597,0
0,0.01323,575.5,95.5,109.961,18.247,19.6730,-5.3485,0
0,0.01323,591.5,95.5,113.018,18.247,19.6359,-4.2547,0
0,0.01323,607.5,95.5,116.075,18.247,19.5538,-3.2034,0
0,0.01323,623.5,95.5,119.132,18.247,19.6548,-2.1379,0
0,0.01323,639.5,95.5,122.190,18.247,19.5756,-1.3199,0
0,0.01323,655.5,95.5,125.247,18.247,18.8368,-0.5495,0
0,0.01323,671.5,95.5,128.304,18.247,18.4334,0.5255,0
0,0.01323,687.5,95.5,131.361,18.247,17.9610,1.0231,0
0,0.01323,703.5,95.5,134.418,18.247,17.2603,1.7173,0
0,0.01323,719.5,95.5,137.475,18.247,16.2981,2.3940,0
0,0.01323,735.5,95.5,140.532,18.247,15.9106,3.2479,0
0,0.01323,751.5,95.5,143.589,18.247,15.2717,3.6916,0
0,0.01323,767.5,95.5,146.647,18.247,15.0651,4.2412,0
0,0.01323,783.5,95.5,149.704,18.247,13.1099,4.4256,0
0,0.01323,799.5,95.5,152.761,18.247,10.1635,3.9524,0
0,0.01323,463.5,111.5,88.561,21.304,16.0898,-11.6054,0
0,0.01323,479.5,111.5,91.618,21.304,16.9111,-11.1934,0
0,0.01323,495.5,111.5,94.675,21.304,17.5618,-10.4222,0
0,0.01323,511.5,111.5,97.733,21.304,18.1695,-9.9052,0
0,0.01323,527.5,111.5,100.790,21.304,18.6151,-8.7781,0
0,0.01323,543.5,111.5,103.847,21.304,19.4437,-7.2736,0
0,0.01323,559.5,111.5,106.904,21.304,20.4872,-6.3102,0
0,0.01323,575.5,111.5,109.961,21.304,20.8405,-5.5507,0
0,0.01323,591.5,111.5,113.018,21.304,20.9020,-4.3103,0
0,0.01323,607.5,111.5,116.075,21.304,20.7979,-2.6740,0
0,0.01323,623.5,111.5,119.132,21.304,20.6146,-1.8043,0
0,0.01323,639.5,111.5,122.190,21.304,20.3360,-1.2337,0
0,0.01323,655.5,111.5,125.247,21.304,19.4550,-0.1715,0
0,0.01323,671.5,111.5,128.304,21.304,19.2817,1.3801,0
0,0.01323,687.5,111.5,131.361,21.304,18.7681,1.9820,0
0,0.01323,703.5,111.5,134.418,21.304,18.0897,2.6480,0
0,0.01323,719.5,111.5,137.475,21.304,17.0868,3.5870,0
0,0.01323,735.5,111.5,140.532,21.304,16.2578,4.2525,0
0,0.01323,751.5,111.5,143.589,21.304,15.3356,4.2777,0
0,0.01323,767.5,111.5,146.647,21.304,14.4694,4.6023,0
0,0.01323,783.5,111.5,149.704,21.304,13.9970,5.7142,0
0,0.01323,799.5,111.5,152.761,21.304,12.9523,5.8853,0
0,0.01323,815.5,111.5,155.818,21.304,10.1090,4.4822,0
0,0.01323,431.5,127.5,82.447,24.361,15.1603,-13.4062,0
0,0.01323,447.5,127.5,85.504,24.361,16.1924,-13.3750,0
0,0.01323,463.5,127.5,88.561,24.361,16.3898,-12.5161,0
0,0.01323,479.5,127.5,91.618,24.361,17.4147,-11.9019,0
0,0.01323,495.5,127.5,94.675,24.361,18.4028,-11.2268,0
0,0.01323,511.5,127.5,97.733,24.361,18.9815,-10.6377,0
0,0.01323,527.5,127.5,100.790,24.361,19.7869,-9.3156,0
0,0.01323,543.5,127.5,103.847,24.361,20.5454,-7.8022,0
0,0.01323,559.5,127.5,106.904,24.361,20.7048,-7.3063,0
0,0.01323,575.5,127.5,109.961,24.361,21.3634,-6.1793,0
0,0.01323,591.5,127.5,113.018,24.361,21.6412,-4.5623,0
0,0.01323,607.5,127.5,116.075,24.361,21.7605,-2.8565,0
0,0.01323,623.5,127.5,119.132,24.361,21.5126,-1.7366,0
0,0.01323,639.5,127.5,122.190,24.361,21.2900,-0.6609,0
0,0.01323,655.5,127.5,125.247,24.361,20.6203,0.6141,0
0,0.01323,671.5,127.5,128.304,24.361,20.0658,1.8575,0
0,0.01323,687.5,127.5,131.361,24.361,19.4372,2.8154,0
0,0.01323,703.5,127.5,134.418,24.361,18.6608,3.5972,0
0,0.01323,719.5,127.5,137.475,24.361,17.5973,4.3961,0
0,0.01323,735.5,127.5,140.532,24.361,16.7044,5.1586,0
0,0.01323,751.5,127.5,143.589,24.361,15.9066,5.0449,0
0,0.01323,767.5,127.5,146.647,24.361,15.1416,5.3678,0
0,0.01323,783.5,127.5,149.704,24.361,14.4421,5.7486,0
0,0.01323,799.5,127.5,152.761,24.361,13.7169,6.5159,0
0,0.01323,815.5,127.5,155.818,24.361,12.0110,5.7806,0
0,0.01323,831.5,127.5,158.875,24.361,9.6463,5.4718,0
0,0.01323,847.5,127.5,161.932,24.361,5.3863,4.1330,0
0,0.01323,415.5,143.5,79.390,27.419,14.2651,-14.2939,0
0,0.01323,431.5,143.5,82.447,27.419,15.2588,-14.2123,0
0,0.01323,447.5,143.5,85.504,27.419,15.8004,-14.1939,0
0,0.01323,463.5,143.5,88.561,27.419,16.7750,-13.6413,0
0,0.01323,479.5,143.5,91.618,27.419,18.1508,-13.0458,0
0,0.01323,495.5,143.5,94.675,27.419,19.2760,-12.1370,0
0,0.01323,511.5,143.5,97.733,27.419,19.8671,-11.4748,0
0,0.01323,527.5,143.5,100.790,27.419,20.7303,-10.1500,0
0,0.01323,543.5,143.5,103.847,27.419,21.6531,-8.9099,0
0,0.01323,559.5,143.5,106.904,27.419,22.1777,-8.0092,0
0,0.01323,575.5,143.5,109.961,27.419,22.8928,-6.5734,0
0,0.01323,591.5,143.5,113.018,27.419,23.1034,-4.8663,0
0,0.01323,607.5,143.5,116.075,27.419,23.3430,-3.2478,0
0,0.01323,623.5,143.5,119.132,27.419,23.0862,-1.5968,0
0,0.01323,639.5,143.5,122.190,27.419,22.6593,-0.1082,0
0,0.01323,655.5,143.5,125.247,27.419,21.8950,1.2776,0
0,0.01323,671.5,143.5,128.304,27.419,21.2320,2.6640,0
0,0.01323,687.5,143.5,131.361,27.419,20.3575,3.5877,0
0,0.01323,703.5,143.5,134.418,27.419,19.4713,4.5037,0
0,0.01323,719.5,143.5,137.475,27.419,18.3239,5.2490,0
0,0.01323,735.5,143.5,140.532,27.419,17.0302,6.1291,0
0,0.01323,751.5,143.5,143.589,27.419,16.1719,6.3262,0
0,0.01323,767.5,143.5,146.647,27.419,15.4721,6.3263,0
0,0.01323,783.5,143.5,149.704,27.419,14.0724,6.3958,0
0,0.01323,799.5,143.5,152.761,27.419,13.7207,7.2914,0
0,0.01323,815.5,143.5,155.818,27.419,12.3442,6.8280,0
0,0.01323,831.5,143.5,158.875,27.419,11.8358,6.9208,0
0,0.01323,847.5,143.5,161.932,27.419,9.0404,6.1751,0
0,0.01323,863.5,143.5,164.989,27.419,0.9855,0.6631,0
0,0.01323,399.5,159.5,76.333,30.476,13.4143,-14.8671,0
0,0.01323,415.5,159.5,79.390,30.476,14.4039,-15.0733,0
0,0.01323,431.5,159.5,82.447,30.476,15.1106,-15.0296,0
0,0.01323,447.5,159.5,85.504,30.476,15.9942,-15.0234,0
0,0.01323,463.5,159.5,88.561,30.476,17.3254,-14.6180,0
0,0.01323,479.5,159.5,91.618,30.476,18.6550,-14.0396,0
0,0.01323,495.5,159.5,94.675,30.476,19.7504,-13.2505,0
0,0.01323,511.5,159.5,97.733,30.476,21.0288,-12.4247,0
0,0.01323,527.5,159.5,100.790,30.476,21.9263,-11.1688,0
0,0.01323,543.5,159.5,103.847,30.476,23.0360,-10.2832,0
0,0.01323,559.5,159.5,106.904,30.476,23.9315,-8.6306,0
0,0.01323,575.5,159.5,109.961,30.476,24.8115,-6.8237,0
0,0.01323,591.5,159.5,113.018,30.476,24.6686,-5.2868,0
0,0.01323,607.5,159.5,116.075,30.476,24.9480,-3.0173,0
0,0.01323,623.5,159.5,119.132,30.476,24.6985,-0.6959,0
0,0.01323,639.5,159.5,122.190,30.476,24.0156,0.3032,0
0,0.01323,655.5,159.5,125.247,30.476,23.0633,1.8257,0
0,0.01323,671.5,159.5,128.304,30.476,22.4588,3.2173,0
0,0.01323,687.5,159.5,131.361,30.476,21.1442,4.2593,0
0,0.01323,703.5,159.5,134.418,30.476,20.0691,5.5601,0
0,0.01323,719.5,159.5,137.475,30.476,19.2235,6.2414,0
0,0.01323,735.5,159.5,140.532,30.476,17.8265,6.8527,0
0,0.01323,751.5,159.5,143.589,30.476,16.3048,7.1505,0
0,0.01323,767.5,159.5,146.647,30.476,15.4084,7.6669,0
0,0.01323,783.5,159.5,149.704,30.476,14.4162,7.7040,0
0,0.01323,799.5,159.5,152.761,30.476,14.0316,7.8086,0
0,0.01323,815.5,159.5,155.818,30.476,12.7379,7.8252,0
0,0.01323,831.5,159.5,158.875,30.476,11.9199,7.7526,0
0,0.01323,847.5,159.5,161.932,30.476,9.6142,6.8428,0
0,0.01323,863.5,159.5,164.989,30.476,8.2607,6.3592,0
0,0.01323,879.5,159.5,168.046,30.476,5.1883,4.1029,0
0,0.01323,399.5,175.5,76.333,33.533,13.2508,-15.9671,0
0,0.01323,415.5,175.5,79.390,33.533,14.5288,-16.1262,0
0,0.01323,431.5,175.5,82.447,33.533,15.4181,-15.9900,0
0,0.01323,447.5,175.5,85.504,33.533,16.3540,-15.9478,0
0,0.01323,463.5,175.5,88.561,33.533,17.7006,-15.6299,0
0,0.01323,479.5,175.5,91.618,33.533,18.7601,-15.1672,0
0,0.01323,495.5,175.5,94.675,33.533,20.4902,-14.4882,0
0,0.01323,511.5,175.5,97.733,33.533,22.0489,-13.8739,0
0,0.01323,527.5,175.5,100.790,33.533,23.2793,-12.4832,0
0,0.01323,543.5,175.5,103.847,33.533,24.6654,-11.4103,0
0,0.01323,559.5,175.5,106.904,33.533,25.6687,-9.3621,0
0,0.01323,575.5,175.5,109.961,33.533,26.6139,-7.2897,0
0,0.01323,591.5,175.5,113.018,33.533,26.5888,-5.2546,0
0,0.01323,607.5,175.5,116.075,33.533,27.2255,-2.7122,0
0,0.01323,623.5,175.5,119.132,33.533,26.4032,-0.4422,0
0,0.01323,639.5,175.5,122.190,33.533,25.8608,0.9844,0
0,0.01323,655.5,175.5,125.247,33.533,24.7297,2.7780,0
0,0.01323,671.5,175.5,128.304,33.533,23.9989,4.9571,0
0,0.01323,687.5,175.5,131.361,33.533,22.1853,5.8186,0
0,0.01323,703.5,175.5,134.418,33.533,20.8659,7.0102,0
0,0.01323,719.5,175.5,137.475,33.533,19.7243,7.7020,0
0,0.01323,735.5,175.5,140.532,33.533,18.5093,8.1296,0
0,0.01323,751.5,175.5,143.589,33.533,16.8195,8.2331,0
0,0.01323,767.5,175.5,146.647,33.533,14.7678,8.6704,0
0,0.01323,783.5,175.5,149.704,33.533,14.5305,8.5787,0
0,0.01323,799.5,175.5,152.761,33.533,13.4329,8.6067,0
0,0.01323,815.5,175.5,155.818,33.533,12.4125,8.9075,0
0,0.01323,831.5,175.5,158.875,33.533,11.7293,8.5651,0
0,0.01323,847.5,175.5,161.932,33.533,10.1924,7.7383,0
0,0.01323,863.5,175.5,164.989,33.533,9.8691,7.8934,0
0,0.01323,879.5,175.5,168.046,33.533,7.8118,6.1918,0
0,0.01323,383.5,191.5,73.276,36.590,11.8610,-16.9064,0
0,0.01323,399.5,191.5,76.333,36.590,13.1830,-17.0942,0
0,0.01323,415.5,191.5,79.390,36.590,14.6072,-17.2122,0
0,0.01323,431.5,191.5,82.447,36.590,15.7475,-17.0599,0
0,0.01323,447.5,191.5,85.504,36.590,16.6687,-17.1134,0
0,0.01323,463.5,191.5,88.561,36.590,18.0153,-16.6477,0
0,0.01323,479.5,191.5,91.618,36.590,19.5185,-16.4633,0
0,0.01323,495.5,191.5,94.675,36.590,21.5288,-16.0642,0
0,0.01323,511.5,191.5,97.733,36.590,22.9408,-15.1133,0
0,0.01323,527.5,191.5,100.790,36.590,24.0999,-13.7185,0
0,0.01323,543.5,191.5,103.847,36.590,26.2148,-12.4165,0
0,0.01323,559.5,191.5,106.904,36.590,27.4639,-9.8748,0
0,0.01323,575.5,191.5,109.961,36.590,28.4394,-7.8679,0
0,0.01323,591.5,191.5,113.018,36.590,28.9298,-5.3907,0
0,0.01323,607.5,191.5,116.075,36.590,29.7329,-2.8338,0
0,0.01323,623.5,191.5,119.132,36.590,28.6426,-0.4322,0
0,0.01323,639.5,191.5,122.190,36.590,28.0043,1.5650,0
0,0.01323,655.5,191.5,125.247,36.590,26.5007,3.7793,0
0,0.01323,671.5,191.5,128.304,36.590,25.3950,6.0634,0
0,0.01323,687.5,191.5,131.361,36.590,23.7723,7.2162,0
0,0.01323,703.5,191.5,134.418,36.590,22.5966,8.4213,0
0,0.01323,719.5,191.5,137.475,36.590,20.4798,8.9830,0
0,0.01323,735.5,191.5,140.532,36.590,19.2092,9.5417,0
0,0.01323,751.5,191.5,143.589,36.590,17.3550,9.4882,0
0,0.01323,767.5,191.5,146.647,36.590,15.2646,9.5812,0
0,0.01323,783.5,191.5,149.704,36.590,14.5931,9.6201,0
0,0.01323,799.5,191.5,152.761,36.590,13.4497,9.7569,0
0,0.01323,815.5,191.5,155.818,36.590,12.5461,10.0889,0
0,0.01323,831.5,191.5,158.875,36.590,12.0409,9.3810,0
0,0.01323,847.5,191.5,161.932,36.590,10.6899,8.8597,0
0,0.01323,863.5,191.5,164.989,36.590,10.0830,9.1223,0
0,0.01323,879.5,191.5,168.046,36.590,8.4569,7.7257,0
0,0.01323,895.5,191.5,171.104,36.590,1.7397,1.5874,0
0,0.01323,367.5,207.5,70.218,39.647,10.9358,-17.5996,0
0,0.01323,383.5,207.5,73.276,39.647,11.7184,-18.1350,0
0,0.01323,399.5,207.5,76.333,39.647,12.8475,-18.5052,0
0,0.01323,415.5,207.5,79.390,39.647,13.9525,-18.6471,0
0,0.01323,431.5,207.5,82.447,39.647,15.4223,-18.7555,0
0,0.01323,447.5,207.5,85.504,39.647,16.7850,-18.8888,0
0,0.01323,463.5,207.5,88.561,39.647,18.3326,-18.5472,0
0,0.01323,479.5,207.5,91.618,39.647,20.0848,-18.7007,0
0,0.01323,495.5,207.5,94.675,39.647,22.3071,-18.0497,0
0,0.01323,511.5,207.5,97.733,39.647,23.9235,-16.8846,0
0,0.01323,527.5,207.5,100.790,39.647,26.2821,-15.7131,0
0,0.01323,543.5,207.5,103.847,39.647,28.2809,-14.1351,0
0,0.01323,559.5,207.5,106.904,39.647,30.0894,-11.2994,0
0,0.01323,575.5,207.5,109.961,39.647,31.3136,-8.7530,0
0,0.01323,591.5,207.5,113.018,39.647,32.0954,-5.8189,0
0,0.01323,607.5,207.5,116.075,39.647,32.5817,-2.6800,0
0,0.01323,623.5,207.5,119.132,39.647,31.6942,0.4693,0
0,0.01323,639.5,207.5,122.190,39.647,31.1435,3.0281,0
0,0.01323,655.5,207.5,125.247,39.647,28.3899,5.6086,0
0,0.01323,671.5,207.5,128.304,39.647,26.9533,7.9766,0
0,0.01323,687.5,207.5,131.361,39.647,24.9529,9.1526,0
0,0.01323,703.5,207.5,134.418,39.647,23.3361,10.2612,0
0,0.01323,719.5,207.5,137.475,39.647,21.0743,10.6363,0
0,0.01323,735.5,207.5,140.532,39.647,19.3342,11.3247,0
0,0.01323,751.5,207.5,143.589,39.647,17.3392,11.2292,0
0,0.01323,767.5,207.5,146.647,39.647,15.3681,11.0814,0
0,0.01323,783.5,207.5,149.704,39.647,14.3286,10.9844,0
0,0.01323,799.5,207.5,152.761,39.647,13.3692,11.0869,0
0,0.01323,815.5,207.5,155.818,39.647,12.5451,10.9716,0
0,0.01323,831.5,207.5,158.875,39.647,11.0784,10.3507,0
0,0.01323,847.5,207.5,161.932,39.647,10.2021,9.8642,0
0,0.01323,863.5,207.5,164.989,39.647,9.6154,9.5317,0
0,0.01323,879.5,207.5,168.046,39.647,8.5079,8.3115,0
0,0.01323,895.5,207.5,171.104,39.647,0.9894,1.7233,0
0,0.01323,911.5,207.5,174.161,39.647,2.3859,2.8954,0
0,0.01323,367.5,223.5,70.218,42.704,10.3493,-18.4084,0
0,0.01323,383.5,223.5,73.276,42.704,11.6934,-19.1832,0
0,0.01323,399.5,223.5,76.333,42.704,12.7159,-19.6717,0
0,0.01323,415.5,223.5,79.390,42.704,13.6661,-20.0102,0
0,0.01323,431.5,223.5,82.447,42.704,15.0776,-20.2602,0
0,0.01323,447.5,223.5,85.504,42.704,16.8939,-20.6942,0
0,0.01323,463.5,223.5,88.561,42.704,18.8716,-20.6850,0
0,0.01323,479.5,223.5,91.618,42.704,20.7969,-20.6648,0
0,0.01323,495.5,223.5,94.675,42.704,22.9026,-19.9972,0
0,0.01323,511.5,223.5,97.733,42.704,25.5017,-19.7671,0
0,0.01323,527.5,223.5,100.790,42.704,28.2395,-17.8880,0
0,0.01323,543.5,223.5,103.847,42.704,30.5049,-15.8795,0
0,0.01323,559.5,223.5,106.904,42.704,33.5259,-13.2249,0
0,0.01323,575.5,223.5,109.961,42.704,35.3905,-10.1924,0
0,0.01323,591.5,223.5,113.018,42.704,35.8747,-6.3436,0
0,0.01323,607.5,223.5,116.075,42.704,36.9050,-2.5456,0
0,0.01323,623.5,223.5,119.132,42.704,36.1940,1.1766,0
0,0.01323,639.5,223.5,122.190,42.704,34.3432,5.2036,0
0,0.01323,655.5,223.5,125.247,42.704,31.4968,7.7776,0
0,0.01323,671.5,223.5,128.304,42.704,28.9131,9.9165,0
0,0.01323,687.5,223.5,131.361,42.704,26.2960,11.0699,0
0,0.01323,703.5,223.5,134.418,42.704,23.7724,12.4887,0
0,0.01323,719.5,223.5,137.475,42.704,21.3937,12.8048,0
0,0.01323,735.5,223.5,140.532,42.704,19.3074,13.2136,0
0,0.01323,751.5,223.5,143.589,42.704,17.3233,12.8420,0
0,0.01323,767.5,223.5,146.647,42.704,15.3307,12.7106,0
0,0.01323,783.5,223.5,149.704,42.704,14.2644,12.8967,0
0,0.01323,799.5,223.5,152.761,42.704,13.2581,12.4662,0
0,0.01323,815.5,223.5,155.818,42.704,12.3332,11.5374,0
0,0.01323,831.5,223.5,158.875,42.704,10.6528,11.4327,0
0,0.01323,847.5,223.5,161.932,42.704,9.8779,11.3418,0
0,0.01323,863.5,223.5,164.989,42.704,9.4164,10.7800,0
0,0.01323,879.5,223.5,168.046,42.704,8.2956,9.4279,0
0,0.01323,895.5,223.5,171.104,42.704,7.1100,8.4338,0
0,0.01323,911.5,223.5,174.161,42.704,4.4353,4.9034,0
0,0.01323,351.5,239.5,67.161,45.761,9.0079,-18.6589,0
0,0.01323,367.5,239.5,70.218,45.761,9.6597,-19.3010,0
0,0.01323,383.5,239.5,73.276,45.761,10.9576,-19.9825,0
0,0.01323,399.5,239.5,76.333,45.761,12.0538,-20.5899,0
0,0.01323,415.5,239.5,79.390,45.761,13.2079,-21.4239,0
0,0.01323,431.5,239.5,82.447,45.761,14.5469,-21.9724,0
0,0.01323,447.5,239.5,85.504,45.761,16.3370,-22.3761,0
0,0.01323,463.5,239.5,88.561,45.761,18.5366,-22.4779,0
0,0.01323,479.5,239.5,91.618,45.761,20.7492,-22.7605,0
0,0.01323,495.5,239.5,94.675,45.761,23.3567,-22.4478,0
0,0.01323,511.5,239.5,97.733,45.761,26.2622,-22.4886,0
0,0.01323,527.5,239.5,100.790,45.761,29.3063,-20.6225,0
0,0.01323,543.5,239.5,103.847,45.761,32.0891,-18.5608,0
0,0.01323,559.5,239.5,106.904,45.761,35.3473,-15.3050,0
0,0.01323,575.5,239.5,109.961,45.761,37.5812,-11.6942,0
0,0.01323,591.5,239.5,113.018,45.761,38.7416,-7.0486,0
0,0.01323,607.5,239.5,116.075,45.761,40.8234,-2.0739,0
0,0.01323,623.5,239.5,119.132,45.761,41.2293,2.5509,0
0,0.01323,639.5,239.5,122.190,45.761,38.0484,7.8441,0
0,0.01323,655.5,239.5,125.247,45.761,34.6454,10.9995,0
0,0.01323,671.5,239.5,128.304,45.761,31.0058,13.0579,0
0,0.01323,687.5,239.5,131.361,45.761,27.5615,14.1559,0
0,0.01323,703.5,239.5,134.418,45.761,24.0923,15.7750,0
0,0.01323,719.5,239.5,137.475,45.761,21.6276,15.4566,0
0,0.01323,735.5,239.5,140.532,45.761,18.9859,15.4460,0
0,0.01323,751.5,239.5,143.589,45.761,17.0388,14.9585,0
0,0.01323,767.5,239.5,146.647,45.761,14.8325,14.5684,0
0,0.01323,783.5,239.5,149.704,45.761,13.7919,14.3445,0
0,0.01323,799.5,239.5,152.761,45.761,12.5432,13.5844,0
0,0.01323,815.5,239.5,155.818,45.761,11.5086,12.6344,0
0,0.01323,831.5,239.5,158.875,45.761,10.3016,12.4630,0
0,0.01323,847.5,239.5,161.932,45.761,9.3886,12.3247,0
0,0.01323,863.5,239.5,164.989,45.761,8.6770,11.2691,0
0,0.01323,879.5,239.5,168.046,45.761,7.3268,9.5666,0
0,0.01323,895.5,239.5,171.104,45.761,7.0619,9.2436,0
0,0.01323,911.5,239.5,174.161,45.761,5.4068,7.2066,0
0,0.01323,927.5,239.5,177.218,45.761,-0.2500,0.9676,0
0,0.01323,351.5,255.5,67.161,48.819,8.4539,-19.5298,0
0,0.01323,367.5,255.5,70.218,48.819,8.9343,-20.3656,0
0,0.01323,383.5,255.5,73.276,48.819,9.8952,-21.1431,0
0,0.01323,399.5,255.5,76.333,48.819,10.9768,-22.0480,0
0,0.01323,415.5,255.5,79.390,48.819,12.3088,-22.7685,0
0,0.01323,431.5,255.5,82.447,48.819,13.8305,-23.5024,0
0,0.01323,447.5,255.5,85.504,48.819,15.8052,-24.0828,0
0,0.01323,463.5,255.5,88.561,48.819,18.1968,-24.2622,0
0,0.01323,479.5,255.5,91.618,48.819,20.8615,-24.9300,0
0,0.01323,495.5,255.5,94.675,48.819,24.3030,-25.8109,0
0,0.01323,511.5,255.5,97.733,48.819,28.1521,-26.2063,0
0,0.01323,527.5,255.5,100.790,48.819,32.0665,-24.3144,0
0,0.01323,543.5,255.5,103.847,48.819,36.4502,-22.8105,0
0,0.01323,559.5,255.5,106.904,48.819,37.0298,-18.1318,0
0,0.01323,575.5,255.5,109.961,48.819,39.8138,-13.3065,0
0,0.01323,591.5,255.5,113.018,48.819,41.1128,-8.0371,0
0,0.01323,607.5,255.5,116.075,48.819,41.7267,-1.3954,0
0,0.01323,623.5,255.5,119.132,48.819,41.5209,3.8800,0
0,0.01323,639.5,255.5,122.190,48.819,40.3207,10.1828,0
0,0.01323,655.5,255.5,125.247,48.819,37.1082,14.0667,0
0,0.01323,671.5,255.5,128.304,48.819,32.4489,17.4035,0
0,0.01323,687.5,255.5,131.361,48.819,28.6191,18.2238,0
0,0.01323,703.5,255.5,134.418,48.819,24.6591,18.7403,0
0,0.01323,719.5,255.5,137.475,48.819,21.5756,18.1425,0
0,0.01323,735.5,255.5,140.532,48.819,18.6514,18.0167,0
0,0.01323,751.5,255.5,143.589,48.819,16.6902,16.9930,0
0,0.01323,767.5,255.5,146.647,48.819,14.3987,16.0037,0
0,0.01323,783.5,255.5,149.704,48.819,13.1958,15.3942,0
0,0.01323,799.5,255.5,152.761,48.819,11.5726,14.5446,0
0,0.01323,815.5,255.5,155.818,48.819,10.3682,14.0970,0
0,0.01323,831.5,255.5,158.875,48.819,9.6151,13.3088,0
0,0.01323,847.5,255.5,161.932,48.819,8.8262,12.4316,0
0,0.01323,863.5,255.5,164.989,48.819,7.7843,11.4385,0
0,0.01323,879.5,255.5,168.046,48.819,6.9031,10.3784,0
0,0.01323,895.5,255.5,171.104,48.819,7.0182,10.4631,0
0,0.01323,911.5,255.5,174.161,48.819,5.8517,8.9093,0
0,0.01323,927.5,255.5,177.218,48.819,3.6533,3.6428,0
0,0.01323,351.5,271.5,67.161,51.876,7.6312,-20.1463,0
0,0.01323,367.5,271.5,70.218,51.876,7.9378,-21.1915,0
0,0.01323,383.5,271.5,73.276,51.876,8.3712,-22.2735,0
0,0.01323,399.5,271.5,76.333,51.876,9.8772,-23.4743,0
0,0.01323,415.5,271.5,79.390,51.876,11.0303,-24.0874,0
0,0.01323,431.5,271.5,82.447,51.876,12.8288,-25.0167,0
0,0.01323,447.5,271.5,85.504,51.876,14.5961,-26.3058,0
0,0.01323,463.5,271.5,88.561,51.876,16.9649,-27.1969,0
0,0.01323,479.5,271.5,91.618,51.876,19.9291,-28.3787,0
0,0.01323,495.5,271.5,94.675,51.876,22.9681,-28.6998,0
0,0.01323,511.5,271.5,97.733,51.876,26.8726,-29.5075,0
0,0.01323,527.5,271.5,100.790,51.876,30.8886,-28.4263,0
0,0.01323,543.5,271.5,103.847,51.876,34.6683,-25.7454,0
0,0.01323,559.5,271.5,106.904,51.876,33.5199,-18.4744,0
0,0.01323,575.5,271.5,109.961,51.876,35.8558,-13.7217,0
0,0.01323,591.5,271.5,113.018,51.876,36.0687,-8.0367,0
0,0.01323,607.5,271.5,116.075,51.876,35.2579,-1.4659,0
0,0.01323,623.5,271.5,119.132,51.876,35.0043,4.6120,0
0,0.01323,639.5,271.5,122.190,51.876,35.7227,10.6895,0
0,0.01323,655.5,271.5,125.247,51.876,34.2080,15.7709,0
0,0.01323,671.5,271.5,128.304,51.876,32.0171,19.7596,0
0,0.01323,687.5,271.5,131.361,51.876,29.1172,22.0342,0
