frame,t_s,x_px,y_px,x_mm,y_mm,u_mm_s,v_mm_s,interpolado
0,0.03294,1087.5,223.5,212.216,43.614,35.0273,1.5333,0
0,0.03294,1103.5,223.5,215.338,43.614,35.8595,0.7947,0
0,0.03294,1119.5,223.5,218.460,43.614,39.4484,0.5674,0
0,0.03294,1135.5,223.5,221.583,43.614,36.8462,-0.1203,0
0,0.03294,1151.5,223.5,224.705,43.614,34.1677,5.2053,0
0,0.03294,1167.5,223.5,227.827,43.614,34.7422,6.9668,0
0,0.03294,1183.5,223.5,230.949,43.614,36.2628,7.5754,0
0,0.03294,1199.5,223.5,234.072,43.614,33.3751,7.9208,0
0,0.03294,1215.5,223.5,237.194,43.614,30.1205,11.3597,0
0,0.03294,1231.5,223.5,240.316,43.614,31.6941,14.0381,0
0,0.03294,1247.5,223.5,243.438,43.614,31.2508,16.2950,0
0,0.03294,1263.5,223.5,246.561,43.614,29.9726,15.6182,1
0,0.03294,1279.5,223.5,249.683,43.614,29.5235,14.2157,0
0,0.03294,1295.5,223.5,252.805,43.614,28.4992,14.5353,0
0,0.03294,911.5,239.5,177.871,46.736,27.8752,-20.4469,0
0,0.03294,927.5,239.5,180.993,46.736,29.7216,-19.1487,0
0,0.03294,943.5,239.5,184.115,46.736,29.4150,-17.5191,0
0,0.03294,959.5,239.5,187.238,46.736,30.9494,-18.0797,0
0,0.03294,975.5,239.5,190.360,46.736,31.2506,-16.1389,0
0,0.03294,991.5,239.5,193.482,46.736,31.7072,-14.1623,0
0,0.03294,1007.5,239.5,196.604,46.736,32.1398,-12.1760,0
0,0.03294,1023.5,239.5,199.727,46.736,35.5688,-9.6066,0
0,0.03294,1039.5,239.5,202.849,46.736,34.5245,-6.9642,0
0,0.03294,1055.5,239.5,205.971,46.736,37.3166,-2.2366,1
0,0.03294,1071.5,239.5,209.093,46.736,41.0785,-1.0348,0
0,0.03294,1087.5,239.5,212.216,46.736,38.5966,0.4702,0
0,0.03294,1103.5,239.5,215.338,46.736,36.5323,2.5585,0
0,0.03294,1119.5,239.5,218.460,46.736,38.4701,0.2195,0
0,0.03294,1135.5,239.5,221.583,46.736,37.7767,2.5711,0
0,0.03294,1151.5,239.5,224.705,46.736,35.1456,5.9622,0
0,0.03294,1167.5,239.5,227.827,46.736,35.3114,7.7327,0
0,0.03294,1183.5,239.5,230.949,46.736,34.7844,8.6155,1
0,0.03294,1199.5,239.5,234.072,46.736,33.7819,10.7105,0
0,0.03294,1215.5,239.5,237.194,46.736,30.3045,11.6812,0
0,0.03294,1231.5,239.5,240.316,46.736,32.9094,14.2784,0
0,0.03294,1247.5,239.5,243.438,46.736,31.0926,15.4236,0
0,0.03294,1263.5,239.5,246.561,46.736,29.8672,17.2514,0
0,0.03294,1279.5,239.5,249.683,46.736,27.9772,17.7379,0
0,0.03294,1295.5,239.5,252.805,46.736,28.7188,16.7138,0
0,0.03294,1311.5,239.5,255.927,46.736,29.6858,16.3507,0
0,0.03294,1327.5,239.5,259.050,46.736,25.1402,14.9867,0
0,0.03294,895.5,255.5,174.749,49.859,22.9602,-20.6963,0
0,0.03294,911.5,255.5,177.871,49.859,25.0807,-19.2830,0
0,0.03294,927.5,255.5,180.993,49.859,30.2740,-20.2824,0
0,0.03294,943.5,255.5,184.115,49.859,29.7633,-19.0468,0
0,0.03294,959.5,255.5,187.238,49.859,28.3817,-22.7488,0
0,0.03294,975.5,255.5,190.360,49.859,29.7657,-21.4886,0
0,0.03294,991.5,255.5,193.482,49.859,30.8286,-17.7561,1
0,0.03294,1007.5,255.5,196.604,49.859,33.8982,-14.2342,0
0,0.03294,1023.5,255.5,199.727,49.859,35.7451,-12.2488,0
0,0.03294,1039.5,255.5,202.849,49.859,38.7763,-8.1141,1
0,0.03294,1055.5,255.5,205.971,49.859,43.2299,-2.2843,0
0,0.03294,1071.5,255.5,209.093,49.859,42.4967,-2.3587,0
0,0.03294,1087.5,255.5,212.216,49.859,39.1140,-0.8499,0
0,0.03294,1103.5,255.5,215.338,49.859,37.1658,1.0139,0
0,0.03294,1119.5,255.5,218.460,49.859,38.5005,3.4972,0
0,0.03294,1135.5,255.5,221.583,49.859,36.8658,5.9347,0
0,0.03294,1151.5,255.5,224.705,49.859,37.2499,5.1824,0
0,0.03294,1167.5,255.5,227.827,49.859,35.4428,7.4928,0
0,0.03294,1183.5,255.5,230.949,49.859,34.8921,10.2795,1
0,0.03294,1199.5,255.5,234.072,49.859,34.5748,11.9099,0
0,0.03294,1215.5,255.5,237.194,49.859,35.2216,13.0957,0
0,0.03294,1231.5,255.5,240.316,49.859,33.9138,9.6496,0
0,0.03294,1247.5,255.5,243.438,49.859,33.9399,11.3783,0
0,0.03294,1263.5,255.5,246.561,49.859,31.6544,13.0238,0
0,0.03294,1279.5,255.5,249.683,49.859,30.8008,16.3269,1
0,0.03294,1295.5,255.5,252.805,49.859,29.9924,18.3025,0
0,0.03294,1311.5,255.5,255.927,49.859,26.5438,15.9841,0
0,0.03294,1327.5,255.5,259.050,49.859,26.5703,16.2805,0
0,0.03294,1343.5,255.5,262.172,49.859,26.8950,20.5003,0
0,0.03294,879.5,271.5,171.626,52.981,24.3170,-23.9593,0
0,0.03294,895.5,271.5,174.749,52.981,22.1825,-22.1035,0
0,0.03294,911.5,271.5,177.871,52.981,23.1463,-22.7543,0
0,0.03294,927.5,271.5,180.993,52.981,22.4820,-22.0133,0
0,0.03294,943.5,271.5,184.115,52.981,30.9945,-24.4541,0
0,0.03294,959.5,271.5,187.238,52.981,27.7467,-21.1395,0
0,0.03294,975.5,271.5,190.360,52.981,28.3353,-19.7863,0
0,0.03294,991.5,271.5,193.482,52.981,28.7034,-26.3067,0
0,0.03294,1007.5,271.5,196.604,52.981,32.2263,-15.5686,1
0,0.03294,1023.5,271.5,199.727,52.981,35.3285,-11.6706,0
0,0.03294,1039.5,271.5,202.849,52.981,39.7857,-8.2075,0
0,0.03294,1055.5,271.5,205.971,52.981,47.2514,-5.8166,0
0,0.03294,1071.5,271.5,209.093,52.981,41.2509,-2.7380,0
0,0.03294,1087.5,271.5,212.216,52.981,38.5756,1.0804,0
0,0.03294,1103.5,271.5,215.338,52.981,37.7516,0.4246,0
0,0.03294,1119.5,271.5,218.460,52.981,37.6175,3.0643,0
0,0.03294,1135.5,271.5,221.583,52.981,37.3604,5.6562,0
0,0.03294,1151.5,271.5,224.705,52.981,36.6568,6.7423,0
0,0.03294,1167.5,271.5,227.827,52.981,35.9710,9.3645,0
0,0.03294,1183.5,271.5,230.949,52.981,33.8583,11.4956,0
0,0.03294,1199.5,271.5,234.072,52.981,35.3049,13.2504,0
0,0.03294,1215.5,271.5,237.194,52.981,34.6660,13.6865,0
0,0.03294,1231.5,271.5,240.316,52.981,34.3042,11.5677,0
0,0.03294,1247.5,271.5,243.438,52.981,35.7082,12.6245,0
0,0.03294,1263.5,271.5,246.561,52.981,33.3090,12.6944,0
0,0.03294,1279.5,271.5,249.683,52.981,32.4841,17.0580,0
0,0.03294,1295.5,271.5,252.805,52.981,32.4033,17.8332,0
0,0.03294,1311.5,271.5,255.927,52.981,28.8348,15.6905,0
0,0.03294,1327.5,271.5,259.050,52.981,28.6906,16.9575,0
0,0.03294,1343.5,271.5,262.172,52.981,26.5593,17.8676,0
0,0.03294,1359.5,271.5,265.294,52.981,26.6803,19.6793,0
0,0.03294,1375.5,271.5,268.416,52.981,26.0996,20.4412,0
0,0.03294,847.5,287.5,165.382,56.103,23.1068,-25.8155,1
0,0.03294,863.5,287.5,168.504,56.103,24.8031,-25.5642,0
0,0.03294,879.5,287.5,171.626,56.103,23.8703,-24.7733,1
0,0.03294,895.5,287.5,174.749,56.103,23.6859,-23.9595,1
0,0.03294,911.5,287.5,177.871,56.103,24.0588,-23.6928,0
0,0.03294,927.5,287.5,180.993,56.103,22.1443,-20.8278,0
0,0.03294,943.5,287.5,184.115,56.103,25.8007,-22.6190,1
0,0.03294,959.5,287.5,187.238,56.103,29.8337,-22.4005,0
0,0.03294,975.5,287.5,190.360,56.103,28.6341,-21.4760,1
0,0.03294,991.5,287.5,193.482,56.103,28.5517,-17.7470,0
0,0.03294,1007.5,287.5,196.604,56.103,28.3342,-13.7850,0
0,0.03294,1023.5,287.5,199.727,56.103,35.0233,-12.9876,0
0,0.03294,1039.5,287.5,202.849,56.103,36.6144,-9.8498,1
0,0.03294,1055.5,287.5,205.971,56.103,34.8589,-7.2916,0
0,0.03294,1071.5,287.5,209.093,56.103,34.3467,-4.4713,0
0,0.03294,1087.5,287.5,212.216,56.103,40.1685,-1.8508,0
0,0.03294,1103.5,287.5,215.338,56.103,35.5666,0.0303,0
0,0.03294,1119.5,287.5,218.460,56.103,35.0847,3.3807,1
0,0.03294,1135.5,287.5,221.583,56.103,35.8773,6.4478,1
0,0.03294,1151.5,287.5,224.705,56.103,36.8873,9.0179,1
0,0.03294,1167.5,287.5,227.827,56.103,34.5676,11.6622,0
0,0.03294,1183.5,287.5,230.949,56.103,36.1783,13.6065,0
0,0.03294,1199.5,287.5,234.072,56.103,36.1465,15.1302,0
0,0.03294,1215.5,287.5,237.194,56.103,36.9884,15.8611,0
0,0.03294,1231.5,287.5,240.316,56.103,36.6024,14.0251,0
0,0.03294,1247.5,287.5,243.438,56.103,34.9850,13.0375,0
0,0.03294,1263.5,287.5,246.561,56.103,37.0291,17.0480,0
0,0.03294,1279.5,287.5,249.683,56.103,36.8005,18.5379,0
0,0.03294,1295.5,287.5,252.805,56.103,35.6574,18.7588,0
0,0.03294,1311.5,287.5,255.927,56.103,28.9473,15.4109,0
0,0.03294,1327.5,287.5,259.050,56.103,28.9038,17.3252,0
0,0.03294,1343.5,287.5,262.172,56.103,28.8223,18.9906,1
0,0.03294,1359.5,287.5,265.294,56.103,26.8445,19.5052,1
0,0.03294,1375.5,287.5,268.416,56.103,26.8353,19.5832,1
0,0.03294,1391.5,287.5,271.539,56.103,25.6631,20.2403,1
0,0.03294,831.5,303.5,162.260,59.225,21.2125,-26.0064,0
0,0.03294,847.5,303.5,165.382,59.225,22.5798,-25.2530,0
0,0.03294,863.5,303.5,168.504,59.225,23.8320,-26.4384,0
0,0.03294,879.5,303.5,171.626,59.225,23.8560,-26.8318,0
0,0.03294,895.5,303.5,174.749,59.225,24.2311,-23.7429,0
0,0.03294,911.5,303.5,177.871,59.225,24.0098,-24.6316,0
0,0.03294,927.5,303.5,180.993,59.225,23.2999,-23.4101,0
0,0.03294,943.5,303.5,184.115,59.225,24.1037,-24.0877,0
0,0.03294,959.5,303.5,187.238,59.225,26.3944,-25.9465,1
0,0.03294,975.5,303.5,190.360,59.225,30.2223,-24.4848,1
0,0.03294,991.5,303.5,193.482,59.225,32.9497,-21.9595,1
0,0.03294,1007.5,303.5,196.604,59.225,34.2575,-22.1282,0
0,0.03294,1023.5,303.5,199.727,59.225,32.2463,-12.6235,0
0,0.03294,1039.5,303.5,202.849,59.225,34.3411,-10.1624,0
0,0.03294,1055.5,303.5,205.971,59.225,34.0800,-10.0386,0
0,0.03294,1071.5,303.5,209.093,59.225,36.0292,-6.2051,0
0,0.03294,1087.5,303.5,212.216,59.225,31.8921,-2.7936,0
0,0.03294,1103.5,303.5,215.338,59.225,31.8318,0.3168,0
0,0.03294,1119.5,303.5,218.460,59.225,27.4440,4.7963,0
0,0.03294,1135.5,303.5,221.583,59.225,38.0208,9.3761,0
0,0.03294,1151.5,303.5,224.705,59.225,38.1645,9.0514,0
0,0.03294,1167.5,303.5,227.827,59.225,37.4697,11.2723,0
0,0.03294,1183.5,303.5,230.949,59.225,37.5114,15.6192,0
0,0.03294,1199.5,303.5,234.072,59.225,38.3008,14.8727,0
0,0.03294,1215.5,303.5,237.194,59.225,38.9873,16.3461,0
0,0.03294,1231.5,303.5,240.316,59.225,38.9760,17.1538,0
0,0.03294,1247.5,303.5,243.438,59.225,35.5123,19.9854,0
0,0.03294,1263.5,303.5,246.561,59.225,35.9603,18.5178,1
0,0.03294,1279.5,303.5,249.683,59.225,37.1535,19.7683,0
0,0.03294,1295.5,303.5,252.805,59.225,32.6992,18.4119,0
0,0.03294,1311.5,303.5,255.927,59.225,29.0779,17.7960,0
0,0.03294,1327.5,303.5,259.050,59.225,29.2980,18.1389,1
0,0.03294,1343.5,303.5,262.172,59.225,32.9750,22.4071,0
0,0.03294,1359.5,303.5,265.294,59.225,29.1249,19.7072,0
0,0.03294,1375.5,303.5,268.416,59.225,19.6278,16.9285,0
0,0.03294,1391.5,303.5,271.539,59.225,32.6436,21.1599,0
0,0.03294,1407.5,303.5,274.661,59.225,24.2813,22.4314,0
0,0.03294,815.5,319.5,159.137,62.348,21.6003,-26.2026,1
0,0.03294,831.5,319.5,162.260,62.348,21.9880,-26.3989,0
0,0.03294,847.5,319.5,165.382,62.348,24.2802,-27.5723,0
0,0.03294,863.5,319.5,168.504,62.348,22.7379,-23.5960,0
0,0.03294,879.5,319.5,171.626,62.348,22.9120,-22.5511,0
0,0.03294,895.5,319.5,174.749,62.348,22.8517,-24.7681,1
0,0.03294,911.5,319.5,177.871,62.348,22.3236,-26.3610,0
0,0.03294,927.5,319.5,180.993,62.348,22.7570,-24.9217,0
0,0.03294,943.5,319.5,184.115,62.348,25.1440,-28.7989,0
0,0.03294,959.5,319.5,187.238,62.348,26.4960,-28.4990,0
0,0.03294,975.5,319.5,190.360,62.348,29.3271,-28.1804,1
0,0.03294,991.5,319.5,193.482,62.348,36.0079,-29.2928,0
0,0.03294,1007.5,319.5,196.604,62.348,37.5974,-26.8447,0
0,0.03294,1023.5,319.5,199.727,62.348,35.7357,-17.8727,0
0,0.03294,1039.5,319.5,202.849,62.348,36.9613,-14.1758,0
0,0.03294,1055.5,319.5,205.971,62.348,41.4006,-11.2647,0
0,0.03294,1071.5,319.5,209.093,62.348,37.6131,-7.3003,0
0,0.03294,1087.5,319.5,212.216,62.348,42.1318,2.1558,0
0,0.03294,1103.5,319.5,215.338,62.348,39.3882,2.7642,0
0,0.03294,1119.5,319.5,218.460,62.348,32.9603,5.7302,0
0,0.03294,1135.5,319.5,221.583,62.348,40.4289,8.0341,0
0,0.03294,1151.5,319.5,224.705,62.348,41.3851,9.4769,0
0,0.03294,1167.5,319.5,227.827,62.348,44.0808,11.5212,0
0,0.03294,1183.5,319.5,230.949,62.348,39.6050,13.4720,0
0,0.03294,1199.5,319.5,234.072,62.348,41.7904,15.4533,0
0,0.03294,1215.5,319.5,237.194,62.348,41.7274,16.7869,0
0,0.03294,1231.5,319.5,240.316,62.348,39.5399,18.0497,0
0,0.03294,1247.5,319.5,243.438,62.348,36.0280,19.3386,0
0,0.03294,1263.5,319.5,246.561,62.348,34.7654,18.4596,0
0,0.03294,1279.5,319.5,249.683,62.348,35.4085,21.9670,0
0,0.03294,1295.5,319.5,252.805,62.348,36.5485,22.5436,0
0,0.03294,1311.5,319.5,255.927,62.348,30.7402,19.2068,0
0,0.03294,1327.5,319.5,259.050,62.348,28.5868,18.0303,0
0,0.03294,1343.5,319.5,262.172,62.348,25.8547,16.7959,0
0,0.03294,1359.5,319.5,265.294,62.348,42.1153,19.1625,0
0,0.03294,1375.5,319.5,268.416,62.348,25.4060,18.9749,1
0,0.03294,1391.5,319.5,271.539,62.348,9.7329,13.2318,0
0,0.03294,1407.5,319.5,274.661,62.348,1.9558,8.1409,0
0,0.03294,1423.5,319.5,277.783,62.348,-2.4953,31.9508,0
0,0.03294,815.5,335.5,159.137,65.470,21.9880,-26.3989,1
0,0.03294,831.5,335.5,162.260,65.470,23.1341,-26.9856,1
0,0.03294,847.5,335.5,165.382,65.470,22.7143,-25.5812,1
0,0.03294,863.5,335.5,168.504,65.470,21.8510,-24.7577,0
0,0.03294,879.5,335.5,171.626,65.470,21.9335,-23.6783,0
0,0.03294,895.5,335.5,174.749,65.470,21.9663,-24.5426,1
0,0.03294,911.5,335.5,177.871,65.470,20.6963,-25.5800,0
0,0.03294,927.5,335.5,180.993,65.470,21.5074,-25.4737,0
0,0.03294,943.5,335.5,184.115,65.470,24.9691,-27.9722,1
0,0.03294,959.5,335.5,187.238,65.470,26.3379,-28.0688,0
0,0.03294,975.5,335.5,190.360,65.470,28.4665,-26.8612,0
0,0.03294,991.5,335.5,193.482,65.470,33.3387,-29.1415,1
0,0.03294,1007.5,335.5,196.604,65.470,35.5340,-26.2515,1
0,0.03294,1023.5,335.5,199.727,65.470,36.3185,-21.9611,1
0,0.03294,1039.5,335.5,202.849,65.470,38.3987,-16.5721,1
0,0.03294,1055.5,335.5,205.971,65.470,41.7156,-13.7999,0
0,0.03294,1071.5,335.5,209.093,65.470,41.2940,-8.1085,1
0,0.03294,1087.5,335.5,212.216,65.470,45.1764,-1.3345,0
0,0.03294,1103.5,335.5,215.338,65.470,44.5462,0.7333,0
0,0.03294,1119.5,335.5,218.460,65.470,46.5499,4.2872,0
0,0.03294,1135.5,335.5,221.583,65.470,48.3115,7.3874,0
0,0.03294,1151.5,335.5,224.705,65.470,47.9622,8.7355,0
0,0.03294,1167.5,335.5,227.827,65.470,39.0577,12.5972,0
0,0.03294,1183.5,335.5,230.949,65.470,41.9344,14.9364,0
0,0.03294,1199.5,335.5,234.072,65.470,42.3458,16.4596,1
0,0.03294,1215.5,335.5,237.194,65.470,44.5891,20.1000,0
0,0.03294,1231.5,335.5,240.316,65.470,40.9865,20.4755,0
0,0.03294,1247.5,335.5,243.438,65.470,36.6946,19.3247,0
0,0.03294,1263.5,335.5,246.561,65.470,35.8265,20.3453,0
0,0.03294,1279.5,335.5,249.683,65.470,34.3789,20.8733,1
0,0.03294,1295.5,335.5,252.805,65.470,31.1906,22.3985,0
0,0.03294,1311.5,335.5,255.927,65.470,31.2193,20.0093,0
0,0.03294,1327.5,335.5,259.050,65.470,28.1458,19.5890,0
0,0.03294,1343.5,335.5,262.172,65.470,24.8447,18.1241,0
0,0.03294,1359.5,335.5,265.294,65.470,29.7667,19.9780,1
0,0.03294,1375.5,335.5,268.416,65.470,31.4321,28.2489,0
0,0.03294,1391.5,335.5,271.539,65.470,13.1655,14.3854,0
0,0.03294,1407.5,335.5,274.661,65.470,11.3706,13.6309,0
0,0.03294,1423.5,335.5,277.783,65.470,17.2547,34.7426,0
0,0.03294,1439.5,335.5,280.905,65.470,9.2222,33.3547,1
0,0.03294,799.5,351.5,156.015,68.592,12.9096,-30.7947,1
0,0.03294,815.5,351.5,159.137,68.592,16.4371,-30.0122,1
0,0.03294,831.5,351.5,162.260,68.592,20.3630,-27.4722,1
0,0.03294,847.5,351.5,165.382,68.592,21.8510,-24.7577,1
0,0.03294,863.5,351.5,168.504,68.592,21.8923,-24.2180,1
0,0.03294,879.5,351.5,171.626,68.592,21.8923,-24.2180,1
0,0.03294,895.5,351.5,174.749,68.592,21.6487,-25.9763,1
0,0.03294,911.5,351.5,177.871,68.592,21.5067,-26.5748,1
0,0.03294,927.5,351.5,180.993,68.592,21.5067,-26.5748,1
0,0.03294,943.5,351.5,184.115,68.592,25.1392,-28.5379,1
0,0.03294,959.5,351.5,187.238,68.592,27.5723,-32.0713,0
0,0.03294,975.5,351.5,190.360,68.592,29.3579,-31.0887,0
0,0.03294,991.5,351.5,193.482,68.592,35.0631,-31.3451,0
0,0.03294,1007.5,351.5,196.604,68.592,33.5394,-29.4163,0
0,0.03294,1023.5,351.5,199.727,68.592,35.2603,-22.7373,0
0,0.03294,1039.5,351.5,202.849,68.592,38.8170,-20.7197,0
0,0.03294,1055.5,351.5,205.971,68.592,38.9003,-15.4347,0
0,0.03294,1071.5,351.5,209.093,68.592,42.1201,-9.7811,0
0,0.03294,1087.5,351.5,212.216,68.592,45.6948,-4.2841,1
0,0.03294,1103.5,351.5,215.338,68.592,48.8757,-0.3521,0
0,0.03294,1119.5,351.5,218.460,68.592,51.0471,4.8624,0
0,0.03294,1135.5,351.5,221.583,68.592,49.0276,5.9882,0
0,0.03294,1151.5,351.5,224.705,68.592,50.7065,8.6407,0
0,0.03294,1167.5,351.5,227.827,68.592,42.8583,12.5457,0
0,0.03294,1183.5,351.5,230.949,68.592,44.2698,15.4045,0
0,0.03294,1199.5,351.5,234.072,68.592,44.5443,17.4717,1
0,0.03294,1215.5,351.5,237.194,68.592,42.5045,19.0642,0
0,0.03294,1231.5,351.5,240.316,68.592,41.6020,19.5516,0
0,0.03294,1247.5,351.5,243.438,68.592,36.2920,17.9057,0
0,0.03294,1263.5,351.5,246.561,68.592,33.6770,18.8022,0
0,0.03294,1279.5,351.5,249.683,68.592,33.9926,21.2586,0
0,0.03294,1295.5,351.5,252.805,68.592,33.6218,21.2114,0
0,0.03294,1311.5,351.5,255.927,68.592,31.6391,19.5316,0
0,0.03294,1327.5,351.5,259.050,68.592,28.3682,16.7733,0
0,0.03294,1343.5,351.5,262.172,68.592,24.5865,17.5588,0
0,0.03294,1359.5,351.5,265.294,68.592,26.2325,20.8209,1
0,0.03294,1375.5,351.5,268.416,68.592,19.3742,18.8584,1
0,0.03294,1391.5,351.5,271.539,68.592,13.5251,13.9408,0
0,0.03294,1407.5,351.5,274.661,68.592,10.3097,13.5383,0
0,0.03294,1423.5,351.5,277.783,68.592,7.8416,34.6347,0
0,0.03294,1439.5,351.5,280.905,68.592,14.2879,32.0905,0
0,0.03294,783.5,367.5,152.893,71.714,12.9096,-30.7947,0
0,0.03294,799.5,367.5,156.015,71.714,12.0261,-32.2440,1
0,0.03294,815.5,367.5,159.137,71.714,12.1276,-33.6376,1
0,0.03294,831.5,367.5,162.260,71.714,14.4713,-30.4758,1
0,0.03294,847.5,367.5,165.382,71.714,18.0370,-28.8516,1
0,0.03294,863.5,367.5,168.504,71.714,20.1059,-28.4646,1
0,0.03294,879.5,367.5,171.626,71.714,21.8309,-28.8200,1
0,0.03294,895.5,367.5,174.749,71.714,24.5204,-29.8297,1
0,0.03294,911.5,367.5,177.871,71.714,22.3164,-28.6706,0
0,0.03294,927.5,367.5,180.993,71.714,26.5588,-31.0981,1
0,0.03294,943.5,367.5,184.115,71.714,28.8136,-32.7813,1
0,0.03294,959.5,367.5,187.238,71.714,28.9454,-32.7955,1
0,0.03294,975.5,367.5,190.360,71.714,27.0551,-30.4576,0
0,0.03294,991.5,367.5,193.482,71.714,35.7529,-34.7886,0
0,0.03294,1007.5,367.5,196.604,71.714,33.8930,-31.6945,0
0,0.03294,1023.5,367.5,199.727,71.714,36.2704,-27.7796,0
0,0.03294,1039.5,367.5,202.849,71.714,36.0028,-22.0620,0
0,0.03294,1055.5,367.5,205.971,71.714,40.8121,-18.0858,0
0,0.03294,1071.5,367.5,209.093,71.714,41.5189,-10.5388,0
0,0.03294,1087.5,367.5,212.216,71.714,50.2622,-8.8548,0
0,0.03294,1103.5,367.5,215.338,71.714,47.3644,0.1397,0
0,0.03294,1119.5,367.5,218.460,71.714,49.6441,2.6414,0
0,0.03294,1135.5,367.5,221.583,71.714,48.3662,5.5676,0
0,0.03294,1151.5,367.5,224.705,71.714,52.2332,9.0539,0
0,0.03294,1167.5,367.5,227.827,71.714,47.0155,11.7619,0
0,0.03294,1183.5,367.5,230.949,71.714,46.7274,15.2781,0
0,0.03294,1199.5,367.5,234.072,71.714,47.1056,17.8249,0
0,0.03294,1215.5,367.5,237.194,71.714,44.6797,19.6941,0
0,0.03294,1231.5,367.5,240.316,71.714,40.0930,20.9239,0
0,0.03294,1247.5,367.5,243.438,71.714,38.1015,22.6736,0
0,0.03294,1263.5,367.5,246.561,71.714,37.4584,23.2954,0
0,0.03294,1279.5,367.5,249.683,71.714,36.3557,22.8861,0
0,0.03294,1295.5,367.5,252.805,71.714,37.5177,23.9681,0
0,0.03294,1311.5,367.5,255.927,71.714,32.1705,22.4212,0
0,0.03294,1327.5,367.5,259.050,71.714,28.2901,20.4379,0
0,0.03294,1343.5,367.5,262.172,71.714,24.0667,19.3520,0
0,0.03294,1359.5,367.5,265.294,71.714,24.0558,20.7467,1
0,0.03294,1375.5,367.5,268.416,71.714,13.5251,13.9408,1
0,0.03294,1391.5,367.5,271.539,71.714,11.0945,13.8530,1
0,0.03294,1407.5,367.5,274.661,71.714,9.4488,14.0800,0
0,0.03294,1423.5,367.5,277.783,71.714,9.0215,18.3462,1
0,0.03294,1439.5,367.5,280.905,71.714,8.8122,16.1662,0
0,0.03294,1455.5,367.5,284.028,71.714,3.4143,29.3523,0
0,0.03294,783.5,383.5,152.893,74.837,11.0412,-32.2997,0
0,0.03294,799.5,383.5,156.015,74.837,12.1276,-33.6376,0
0,0.03294,815.5,383.5,159.137,74.837,11.1009,-31.6880,1
0,0.03294,831.5,383.5,162.260,74.837,11.6327,-30.5811,1
0,0.03294,847.5,383.5,165.382,74.837,15.6441,-31.7147,1
0,0.03294,863.5,383.5,168.504,74.837,19.1650,-32.9866,1
0,0.03294,879.5,383.5,171.626,74.837,20.1909,-32.8922,1
